date,open,high,low,close,volume,barCount,average
2015-01-02,58.835,58.97,57.24,57.865,-1,-1,-1.0
2015-01-05,57.61,57.61,56.32,56.685,-1,-1,-1.0
2015-01-06,56.805,57.155,55.595,56.325,-1,-1,-1.0
2015-01-07,56.7,57.43,56.66,57.105,-1,-1,-1.0
2015-01-08,57.735,58.835,57.675,58.635,-1,-1,-1.0
2015-01-09,58.72,58.83,58.015,58.565,-1,-1,-1.0
2015-01-12,58.57,58.695,57.545,57.645,-1,-1,-1.0
2015-01-13,57.83,58.73,56.86,57.425,-1,-1,-1.0
2015-01-14,56.74,56.94,56.215,56.635,-1,-1,-1.0
2015-01-15,56.96,57.41,56.565,56.735,-1,-1,-1.0
2015-01-16,56.695,57.215,56.43,57.15,-1,-1,-1.0
2015-01-20,57.385,58.055,56.865,57.775,-1,-1,-1.0
2015-01-21,57.55,57.885,57.315,57.605,-1,-1,-1.0
2015-01-22,57.97,58.995,57.295,58.855,-1,-1,-1.0
2015-01-23,58.63,59.595,57.26,59.41,-1,-1,-1.0
2015-01-26,59.205,59.395,58.67,59.205,-1,-1,-1.0
2015-01-27,58.545,59.195,58.23,58.655,-1,-1,-1.0
2015-01-28,59.18,59.465,57.4,57.49,-1,-1,-1.0
2015-01-29,57.465,59.34,56.74,59.225,-1,-1,-1.0
2015-01-30,58.66,59.475,57.495,58.065,-1,-1,-1.0
2015-02-02,58.36,59.505,57.57,59.465,-1,-1,-1.0
2015-02-03,59.165,60.625,59.05,60.585,-1,-1,-1.0
2015-02-04,60.46,61.495,60.185,61.145,-1,-1,-1.0
2015-02-05,61.38,61.99,61.135,61.345,-1,-1,-1.0
2015-02-06,61.515,61.71,60.46,60.805,-1,-1,-1.0
2015-02-09,60.505,60.76,60.105,60.215,-1,-1,-1.0
2015-02-10,60.72,61.435,59.925,61.385,-1,-1,-1.0
2015-02-11,61.38,61.66,60.335,60.485,-1,-1,-1.0
2015-02-12,60.07,61.48,59.395,61.35,-1,-1,-1.0
2015-02-13,61.41,61.545,60.965,61.405,-1,-1,-1.0
2015-02-17,61.475,61.725,60.965,61.11,-1,-1,-1.0
2015-02-18,60.86,61.61,60.86,61.485,-1,-1,-1.0
2015-02-19,61.46,61.475,60.935,61.26,-1,-1,-1.0
2015-02-20,61.295,61.395,60.44,61.315,-1,-1,-1.0
2015-02-23,61.99,62.29,60.965,62.285,-1,-1,-1.0
2015-02-24,62.19,63.195,62.04,63.035,-1,-1,-1.0
2015-02-25,63.07,63.07,62.255,62.755,-1,-1,-1.0
2015-02-26,62.635,62.85,61.945,61.985,-1,-1,-1.0
2015-02-27,61.89,62.165,61.51,61.935,-1,-1,-1.0
2015-03-02,62.015,62.925,61.975,62.775,-1,-1,-1.0
2015-03-03,62.535,62.755,61.65,62.695,-1,-1,-1.0
2015-03-04,62.605,62.64,60.66,61.455,-1,-1,-1.0
2015-03-05,61.865,61.87,61.175,61.325,-1,-1,-1.0
2015-03-06,61.15,61.15,59.255,59.565,-1,-1,-1.0
2015-03-09,59.86,60.735,59.705,60.675,-1,-1,-1.0
2015-03-10,60.095,60.305,59.745,59.825,-1,-1,-1.0
2015-03-11,60.03,60.445,59.69,60.065,-1,-1,-1.0
2015-03-12,60.285,61.385,60.28,61.315,-1,-1,-1.0
2015-03-13,59.485,61.245,59.485,60.215,-1,-1,-1.0
2015-03-16,60.45,61.395,60.44,61.245,-1,-1,-1.0
2015-03-17,61.125,61.495,60.945,61.345,-1,-1,-1.0
2015-03-18,61.1,62.7,61.055,62.475,-1,-1,-1.0
2015-03-19,62.475,62.76,62.125,62.455,-1,-1,-1.0
2015-03-20,62.755,63.265,62.41,62.965,-1,-1,-1.0
2015-03-23,62.805,62.955,61.45,61.465,-1,-1,-1.0
2015-03-24,61.38,62.435,61.05,61.885,-1,-1,-1.0
2015-03-25,61.795,61.97,60.085,60.095,-1,-1,-1.0
2015-03-26,59.905,60.315,59.53,60.155,-1,-1,-1.0
2015-03-27,60.055,60.575,59.935,60.295,-1,-1,-1.0
2015-03-30,60.545,60.985,60.545,60.825,-1,-1,-1.0
2015-03-31,60.51,60.645,60.12,60.515,-1,-1,-1.0
2015-04-01,60.415,60.415,59.115,59.345,-1,-1,-1.0
2015-04-02,59.255,60.105,59.255,59.755,-1,-1,-1.0
2015-04-06,59.25,59.93,59.045,59.555,-1,-1,-1.0
2015-04-07,59.455,59.725,59.105,59.355,-1,-1,-1.0
2015-04-08,59.515,59.715,59.155,59.415,-1,-1,-1.0
2015-04-09,59.31,59.735,58.685,58.895,-1,-1,-1.0
2015-04-10,58.91,59.755,58.845,59.485,-1,-1,-1.0
2015-04-13,59.255,60.275,59.255,59.605,-1,-1,-1.0
2015-04-14,59.395,59.785,58.745,59.055,-1,-1,-1.0
2015-04-15,59.115,59.67,58.975,59.22,-1,-1,-1.0
2015-04-16,58.985,59.14,58.38,58.665,-1,-1,-1.0
2015-04-17,58.645,58.755,57.54,58.715,-1,-1,-1.0
2015-04-20,59.215,59.555,59.05,59.415,-1,-1,-1.0
2015-04-21,59.635,59.635,58.91,59.295,-1,-1,-1.0
2015-04-22,59.395,59.725,58.875,59.595,-1,-1,-1.0
2015-04-23,58.675,60.005,58.235,59.405,-1,-1,-1.0
2015-04-24,60.165,60.165,56.315,57.095,-1,-1,-1.0
2015-04-27,57.365,57.555,56.165,56.225,-1,-1,-1.0
2015-04-28,56.29,56.525,55.565,55.975,-1,-1,-1.0
2015-04-29,55.76,56.085,55.065,55.515,-1,-1,-1.0
2015-04-30,55.345,55.715,55.04,55.445,-1,-1,-1.0
2015-05-01,55.955,56.515,55.615,56.455,-1,-1,-1.0
2015-05-04,56.605,56.925,56.425,56.535,-1,-1,-1.0
2015-05-05,56.345,56.545,55.255,55.335,-1,-1,-1.0
2015-05-06,55.42,55.675,54.765,54.935,-1,-1,-1.0
2015-05-07,54.66,55.705,54.6,55.415,-1,-1,-1.0
2015-05-08,55.99,56.825,55.99,56.105,-1,-1,-1.0
2015-05-11,56.21,56.995,56.15,56.615,-1,-1,-1.0
2015-05-12,56.225,56.405,55.63,56.045,-1,-1,-1.0
2015-05-13,56.315,56.655,55.765,56.46,-1,-1,-1.0
2015-05-14,56.675,57.005,56.195,56.965,-1,-1,-1.0
2015-05-15,57.01,57.33,56.925,57.175,-1,-1,-1.0
2015-05-18,57.085,57.745,56.97,57.665,-1,-1,-1.0
2015-05-19,57.74,58.195,57.455,58.155,-1,-1,-1.0
2015-05-20,57.595,58.045,57.295,57.465,-1,-1,-1.0
2015-05-21,57.315,57.58,57.005,57.135,-1,-1,-1.0
2015-05-22,56.895,57.095,56.585,56.655,-1,-1,-1.0
2015-05-26,56.5,56.59,56.175,56.285,-1,-1,-1.0
2015-05-27,56.38,56.795,56.155,56.655,-1,-1,-1.0
2015-05-28,56.68,56.97,56.495,56.935,-1,-1,-1.0
2015-05-29,56.82,56.9,56.275,56.385,-1,-1,-1.0
2015-06-01,56.805,56.875,56.2,56.665,-1,-1,-1.0
2015-06-02,56.39,56.98,56.23,56.895,-1,-1,-1.0
2015-06-03,56.925,57.22,56.61,56.995,-1,-1,-1.0
2015-06-04,56.59,56.815,55.895,56.045,-1,-1,-1.0
2015-06-05,56.015,56.405,55.765,56.355,-1,-1,-1.0
2015-06-08,56.375,56.475,56.11,56.155,-1,-1,-1.0
2015-06-09,56.195,56.45,55.755,56.235,-1,-1,-1.0
2015-06-10,56.54,57.145,56.36,56.655,-1,-1,-1.0
2015-06-11,56.755,57.32,56.62,56.995,-1,-1,-1.0
2015-06-12,56.765,56.94,56.395,56.435,-1,-1,-1.0
2015-06-15,56.045,56.17,55.55,55.935,-1,-1,-1.0
2015-06-16,55.85,56.695,55.69,56.565,-1,-1,-1.0
2015-06-17,56.62,56.835,56.31,56.475,-1,-1,-1.0
2015-06-18,56.59,57.655,56.43,57.385,-1,-1,-1.0
2015-06-19,57.435,57.435,57.005,57.015,-1,-1,-1.0
2015-06-22,57.475,57.705,57.19,57.465,-1,-1,-1.0
2015-06-23,57.435,57.505,56.765,56.865,-1,-1,-1.0
2015-06-24,56.765,56.97,56.305,56.325,-1,-1,-1.0
2015-06-25,56.485,56.505,55.985,56.025,-1,-1,-1.0
2015-06-26,56.195,56.77,55.93,56.645,-1,-1,-1.0
2015-06-29,56.195,56.345,55.41,55.465,-1,-1,-1.0
2015-06-30,56.03,56.03,55.345,55.495,-1,-1,-1.0
2015-07-01,56.01,56.08,55.475,55.805,-1,-1,-1.0
2015-07-02,56.08,56.08,55.205,55.465,-1,-1,-1.0
2015-07-06,55.06,55.485,54.475,54.81,-1,-1,-1.0
2015-07-07,54.9,55.8,54.545,55.745,-1,-1,-1.0
2015-07-08,55.15,55.61,54.735,54.915,-1,-1,-1.0
2015-07-09,55.625,55.905,55.175,55.455,-1,-1,-1.0
2015-07-10,56.195,56.415,55.92,56.175,-1,-1,-1.0
2015-07-13,56.685,56.825,56.255,56.685,-1,-1,-1.0
2015-07-14,56.815,56.995,56.585,56.885,-1,-1,-1.0
2015-07-15,56.915,56.98,56.235,56.395,-1,-1,-1.0
2015-07-16,56.62,57.915,56.575,57.885,-1,-1,-1.0
2015-07-17,57.625,57.87,56.355,57.055,-1,-1,-1.0
2015-07-20,57.095,57.315,56.88,56.955,-1,-1,-1.0
2015-07-21,56.885,56.985,55.745,55.995,-1,-1,-1.0
2015-07-22,55.755,56.555,55.745,56.415,-1,-1,-1.0
2015-07-23,56.485,56.725,55.955,56.115,-1,-1,-1.0
2015-07-24,46.48,54.855,46.47,52.535,-1,-1,-1.0
2015-07-27,52.275,53.005,52.22,52.575,-1,-1,-1.0
2015-07-28,52.0,52.79,51.685,52.225,-1,-1,-1.0
2015-07-29,52.175,53.405,52.175,53.325,-1,-1,-1.0
