date,open,high,low,close,volume,barCount,average
2015-01-02,25.095,25.435,24.39,24.64,-1,-1,-1.0
2015-01-05,25.155,25.155,23.97,24.19,-1,-1,-1.0
2015-01-06,24.215,24.865,22.895,23.21,-1,-1,-1.0
2015-01-07,23.37,24.335,22.965,23.64,-1,-1,-1.0
2015-01-08,21.75,24.93,21.75,23.325,-1,-1,-1.0
2015-01-09,23.36,23.585,16.645,22.345,-1,-1,-1.0
2015-01-12,22.365,22.365,21.12,21.29,-1,-1,-1.0
2015-01-13,21.45,22.235,20.815,21.22,-1,-1,-1.0
2015-01-14,21.01,21.605,20.875,21.345,-1,-1,-1.0
2015-01-15,21.315,22.39,19.41,21.075,-1,-1,-1.0
2015-01-16,21.4,21.53,20.89,21.275,-1,-1,-1.0
2015-01-20,21.325,21.575,20.675,21.07,-1,-1,-1.0
2015-01-21,20.95,21.15,20.585,20.75,-1,-1,-1.0
2015-01-22,20.5,21.96,20.37,21.655,-1,-1,-1.0
2015-01-23,21.29,21.88,21.29,21.46,-1,-1,-1.0
2015-01-26,20.835,21.845,20.775,21.675,-1,-1,-1.0
2015-01-27,21.5,21.695,21.405,21.435,-1,-1,-1.0
2015-01-28,21.015,21.8,21.015,21.56,-1,-1,-1.0
2015-01-29,21.68,22.38,21.485,22.335,-1,-1,-1.0
2015-01-30,22.15,22.36,21.655,21.69,-1,-1,-1.0
2015-02-02,21.725,23.7,21.135,22.46,-1,-1,-1.0
2015-02-03,22.45,23.205,22.4,22.99,-1,-1,-1.0
2015-02-04,24.325,24.325,22.455,22.915,-1,-1,-1.0
2015-02-05,24.815,24.815,22.695,23.235,-1,-1,-1.0
2015-02-06,21.715,22.29,21.26,21.9,-1,-1,-1.0
2015-02-09,23.41,23.41,21.4,22.075,-1,-1,-1.0
2015-02-10,22.1,22.48,21.6,21.735,-1,-1,-1.0
2015-02-11,19.9,21.91,19.9,21.635,-1,-1,-1.0
2015-02-12,21.09,21.95,21.09,21.935,-1,-1,-1.0
2015-02-13,21.965,22.19,21.78,22.035,-1,-1,-1.0
2015-02-17,22.03,24.035,21.67,21.82,-1,-1,-1.0
2015-02-18,21.715,22.035,21.585,21.75,-1,-1,-1.0
2015-02-19,21.65,21.895,21.52,21.565,-1,-1,-1.0
2015-02-20,21.58,21.595,19.685,21.325,-1,-1,-1.0
2015-02-23,83.06,83.06,11.74,21.35,-1,-1,-1.0
2015-02-24,21.36,23.29,21.28,21.485,-1,-1,-1.0
2015-02-25,21.48,21.745,21.055,21.465,-1,-1,-1.0
2015-02-26,21.44,22.555,20.37,21.775,-1,-1,-1.0
2015-02-27,21.035,22.825,20.625,21.695,-1,-1,-1.0
2015-03-02,21.73,22.05,19.9,21.75,-1,-1,-1.0
2015-03-03,21.755,23.51,21.45,21.595,-1,-1,-1.0
2015-03-04,23.305,23.305,20.995,21.105,-1,-1,-1.0
2015-03-05,82.705,82.705,11.655,21.28,-1,-1,-1.0
2015-03-06,21.285,22.08,20.735,20.775,-1,-1,-1.0
2015-03-09,20.84,21.275,20.595,21.085,-1,-1,-1.0
2015-03-10,20.84,21.155,20.585,20.88,-1,-1,-1.0
2015-03-11,20.93,22.7,19.16,20.97,-1,-1,-1.0
2015-03-12,21.03,21.795,20.255,20.92,-1,-1,-1.0
2015-03-13,20.91,22.36,19.19,20.725,-1,-1,-1.0
2015-03-16,19.025,21.23,19.025,20.835,-1,-1,-1.0
