date,open,high,low,close,volume,barCount,average
2015-01-02,71.505,73.05,69.87,70.81,-1,-1,-1.0
2015-01-05,72.09,72.09,67.875,68.715,-1,-1,-1.0
2015-01-06,68.805,69.33,66.435,66.95,-1,-1,-1.0
2015-01-07,67.31,67.66,65.86,66.95,-1,-1,-1.0
2015-01-08,67.335,68.94,66.48,67.955,-1,-1,-1.0
2015-01-09,66.075,68.62,66.075,67.89,-1,-1,-1.0
2015-01-12,68.02,68.3,65.935,66.865,-1,-1,-1.0
2015-01-13,67.35,69.105,66.89,67.63,-1,-1,-1.0
2015-01-14,66.9,68.255,66.57,67.47,-1,-1,-1.0
2015-01-15,67.78,67.875,66.27,66.615,-1,-1,-1.0
2015-01-16,66.445,68.37,66.225,68.235,-1,-1,-1.0
2015-01-20,68.285,68.89,66.395,66.97,-1,-1,-1.0
2015-01-21,66.89,67.81,65.93,66.365,-1,-1,-1.0
2015-01-22,66.595,67.685,65.83,66.71,-1,-1,-1.0
2015-01-23,67.21,68.42,65.45,66.46,-1,-1,-1.0
2015-01-26,67.075,69.46,66.01,68.775,-1,-1,-1.0
2015-01-27,67.935,68.235,66.125,66.45,-1,-1,-1.0
2015-01-28,67.855,67.855,65.01,65.36,-1,-1,-1.0
2015-01-29,66.525,66.87,64.955,66.77,-1,-1,-1.0
2015-01-30,65.445,66.47,64.735,65.095,-1,-1,-1.0
2015-02-02,66.45,66.855,64.54,66.845,-1,-1,-1.0
2015-02-03,67.08,68.385,66.725,67.265,-1,-1,-1.0
2015-02-04,66.83,67.53,65.855,66.135,-1,-1,-1.0
2015-02-05,66.415,68.23,65.725,67.82,-1,-1,-1.0
2015-02-06,67.855,69.025,66.82,67.14,-1,-1,-1.0
2015-02-09,66.875,67.56,65.96,67.12,-1,-1,-1.0
2015-02-10,68.675,68.675,66.145,66.865,-1,-1,-1.0
2015-02-11,66.625,67.365,66.43,66.735,-1,-1,-1.0
2015-02-12,67.125,67.635,66.2,67.62,-1,-1,-1.0
2015-02-13,67.795,68.01,66.065,67.755,-1,-1,-1.0
2015-02-17,67.795,68.065,66.53,66.87,-1,-1,-1.0
2015-02-18,66.19,68.2,66.19,68.015,-1,-1,-1.0
2015-02-19,67.915,69.175,67.59,68.67,-1,-1,-1.0
2015-02-20,68.665,69.51,66.84,69.2,-1,-1,-1.0
2015-02-23,69.055,70.785,68.215,69.28,-1,-1,-1.0
2015-02-24,67.34,71.215,67.11,70.295,-1,-1,-1.0
2015-02-25,69.185,71.035,66.95,67.015,-1,-1,-1.0
2015-02-26,67.185,68.52,64.695,66.915,-1,-1,-1.0
2015-02-27,67.12,67.385,65.325,65.34,-1,-1,-1.0
2015-03-02,65.44,66.45,64.76,65.875,-1,-1,-1.0
2015-03-03,66.575,66.575,64.64,64.985,-1,-1,-1.0
2015-03-04,66.405,66.405,64.04,64.685,-1,-1,-1.0
2015-03-05,179.005,179.005,63.615,63.945,-1,-1,-1.0
2015-03-06,63.985,65.165,63.015,63.27,-1,-1,-1.0
2015-03-09,63.16,65.295,61.765,64.575,-1,-1,-1.0
2015-03-10,64.085,64.25,63.54,63.805,-1,-1,-1.0
2015-03-11,63.94,65.525,62.365,64.47,-1,-1,-1.0
2015-03-12,64.54,66.365,64.005,65.555,-1,-1,-1.0
2015-03-13,65.43,66.045,63.83,64.785,-1,-1,-1.0
2015-03-16,63.83,65.775,63.425,65.3,-1,-1,-1.0
2015-03-17,64.965,65.405,64.345,65.09,-1,-1,-1.0
2015-03-18,64.88,66.055,64.235,65.705,-1,-1,-1.0
2015-03-19,65.71,67.135,64.45,64.96,-1,-1,-1.0
2015-03-20,64.885,66.725,64.66,65.585,-1,-1,-1.0
2015-03-23,65.545,67.21,64.985,65.2,-1,-1,-1.0
