date,open,high,low,close,volume,barCount,average
2015-01-02,69.8,70.38,69.63,70.055,-1,-1,-1.0
2015-01-05,68.305,68.34,67.065,67.175,-1,-1,-1.0
2015-01-06,65.9,66.47,65.365,65.665,-1,-1,-1.0
2015-01-07,64.955,65.475,64.605,65.1,-1,-1,-1.0
2015-01-08,64.485,66.31,64.48,66.125,-1,-1,-1.0
2015-01-09,65.225,65.27,64.42,65.025,-1,-1,-1.0
2015-01-12,65.74,68.09,65.47,67.71,-1,-1,-1.0
2015-01-13,67.08,67.805,66.435,66.905,-1,-1,-1.0
2015-01-14,66.695,67.405,66.31,66.995,-1,-1,-1.0
2015-01-15,67.075,67.49,66.59,66.885,-1,-1,-1.0
2015-01-16,66.255,67.235,65.795,67.125,-1,-1,-1.0
2015-01-20,63.625,63.735,62.815,63.505,-1,-1,-1.0
2015-01-21,63.585,64.14,63.395,64.045,-1,-1,-1.0
2015-01-22,63.86,64.615,63.64,64.305,-1,-1,-1.0
2015-01-23,64.255,65.045,64.195,64.495,-1,-1,-1.0
2015-01-26,65.5,66.415,65.15,66.115,-1,-1,-1.0
2015-01-27,65.66,65.915,65.22,65.485,-1,-1,-1.0
2015-01-28,65.165,65.33,64.12,64.165,-1,-1,-1.0
2015-01-29,65.02,65.945,64.88,65.83,-1,-1,-1.0
2015-01-30,65.645,66.01,65.18,65.385,-1,-1,-1.0
2015-02-02,66.145,67.02,65.93,66.96,-1,-1,-1.0
2015-02-03,67.7,68.415,67.455,68.4,-1,-1,-1.0
2015-02-04,68.215,68.245,67.315,67.395,-1,-1,-1.0
2015-02-05,68.095,68.735,67.77,68.695,-1,-1,-1.0
2015-02-06,67.2,67.4,66.495,66.675,-1,-1,-1.0
2015-02-09,66.3,66.705,66.175,66.275,-1,-1,-1.0
2015-02-10,67.255,67.465,66.46,67.355,-1,-1,-1.0
2015-02-11,66.515,67.035,66.485,66.805,-1,-1,-1.0
2015-02-12,68.695,69.135,68.585,69.105,-1,-1,-1.0
2015-02-13,69.35,69.59,68.955,69.105,-1,-1,-1.0
2015-02-17,69.08,69.2,68.525,69.105,-1,-1,-1.0
2015-02-18,68.205,69.14,68.165,68.965,-1,-1,-1.0
2015-02-19,68.475,69.255,68.345,68.875,-1,-1,-1.0
2015-02-20,68.46,69.945,68.3,69.625,-1,-1,-1.0
2015-02-23,69.675,70.015,69.51,69.69,-1,-1,-1.0
2015-02-24,69.625,70.165,69.285,69.875,-1,-1,-1.0
2015-02-25,70.08,70.275,69.87,70.205,-1,-1,-1.0
2015-02-26,69.79,70.305,69.685,69.845,-1,-1,-1.0
2015-02-27,70.335,70.495,70.015,70.2,-1,-1,-1.0
2015-03-02,70.865,71.13,70.555,71.09,-1,-1,-1.0
2015-03-03,70.945,70.995,70.15,70.395,-1,-1,-1.0
2015-03-04,69.655,69.965,69.185,69.88,-1,-1,-1.0
2015-03-05,70.14,70.26,69.805,70.015,-1,-1,-1.0
2015-03-06,68.955,69.315,68.335,68.495,-1,-1,-1.0
2015-03-09,68.34,68.645,68.105,68.485,-1,-1,-1.0
2015-03-10,67.455,67.76,66.825,66.905,-1,-1,-1.0
2015-03-11,67.225,67.64,66.85,67.18,-1,-1,-1.0
2015-03-12,67.97,68.21,67.59,68.105,-1,-1,-1.0
2015-03-13,67.595,68.3,67.405,68.055,-1,-1,-1.0
2015-03-16,69.06,69.615,68.875,69.485,-1,-1,-1.0
2015-03-17,69.04,69.235,68.73,69.015,-1,-1,-1.0
2015-03-18,69.575,71.475,69.54,71.0,-1,-1,-1.0
2015-03-19,70.21,70.585,70.045,70.34,-1,-1,-1.0
2015-03-20,72.555,73.225,72.105,72.755,-1,-1,-1.0
2015-03-23,72.845,73.455,72.515,73.215,-1,-1,-1.0
2015-03-24,73.855,74.155,73.465,73.51,-1,-1,-1.0
2015-03-25,73.325,73.41,72.035,72.11,-1,-1,-1.0
2015-03-26,71.575,72.09,70.945,71.745,-1,-1,-1.0
2015-03-27,72.075,72.665,71.705,72.535,-1,-1,-1.0
2015-03-30,72.925,73.155,72.715,72.725,-1,-1,-1.0
2015-03-31,72.48,72.905,72.115,72.155,-1,-1,-1.0
2015-04-01,73.06,73.065,71.985,72.405,-1,-1,-1.0
2015-04-02,73.15,73.275,72.535,72.735,-1,-1,-1.0
2015-04-06,72.46,73.725,72.45,73.325,-1,-1,-1.0
2015-04-07,73.445,73.785,72.895,72.955,-1,-1,-1.0
2015-04-08,73.63,73.675,72.66,72.905,-1,-1,-1.0
2015-04-09,72.86,73.095,72.545,72.985,-1,-1,-1.0
2015-04-10,73.205,73.48,72.94,73.185,-1,-1,-1.0
2015-04-13,73.16,73.3,72.565,72.765,-1,-1,-1.0
2015-04-14,73.645,73.7,73.265,73.355,-1,-1,-1.0
2015-04-15,73.55,73.68,72.705,73.365,-1,-1,-1.0
2015-04-16,72.77,73.11,72.385,72.915,-1,-1,-1.0
2015-04-17,71.985,72.185,71.255,71.705,-1,-1,-1.0
2015-04-20,72.535,72.79,72.075,72.315,-1,-1,-1.0
2015-04-21,74.14,74.55,73.805,74.165,-1,-1,-1.0
2015-04-22,73.97,74.685,73.45,74.425,-1,-1,-1.0
2015-04-23,73.995,75.07,73.84,74.805,-1,-1,-1.0
2015-04-24,74.875,75.405,74.295,75.165,-1,-1,-1.0
2015-04-27,76.625,77.105,76.335,76.395,-1,-1,-1.0
2015-04-28,76.835,76.99,76.19,76.535,-1,-1,-1.0
2015-04-29,76.88,77.095,75.845,76.215,-1,-1,-1.0
2015-04-30,76.265,76.55,75.47,75.71,-1,-1,-1.0
2015-05-01,74.635,76.575,74.635,76.38,-1,-1,-1.0
2015-05-04,76.49,76.66,76.205,76.205,-1,-1,-1.0
2015-05-05,75.27,75.35,74.265,74.495,-1,-1,-1.0
2015-05-06,75.06,75.395,74.415,74.7,-1,-1,-1.0
2015-05-07,75.085,75.9,74.955,75.285,-1,-1,-1.0
2015-05-08,75.675,76.355,75.65,76.005,-1,-1,-1.0
2015-05-11,75.545,75.865,75.415,75.465,-1,-1,-1.0
2015-05-12,75.225,75.595,74.91,75.275,-1,-1,-1.0
2015-05-13,76.245,76.65,75.61,75.715,-1,-1,-1.0
2015-05-14,76.635,77.355,76.405,77.275,-1,-1,-1.0
2015-05-15,76.845,77.085,76.56,76.845,-1,-1,-1.0
2015-05-18,75.735,76.055,75.405,75.645,-1,-1,-1.0
2015-05-19,75.355,75.805,75.31,75.625,-1,-1,-1.0
2015-05-20,75.33,75.855,75.2,75.715,-1,-1,-1.0
2015-05-21,75.495,75.995,75.41,75.825,-1,-1,-1.0
2015-05-22,75.125,75.175,74.695,74.705,-1,-1,-1.0
2015-05-26,74.1,74.13,73.04,73.495,-1,-1,-1.0
2015-05-27,73.225,74.295,73.13,74.2,-1,-1,-1.0
2015-05-28,74.54,74.625,73.85,74.295,-1,-1,-1.0
2015-05-29,74.27,74.465,73.74,73.88,-1,-1,-1.0
