date,open,high,low,close,volume,barCount,average
2015-01-02,13.045,13.195,12.775,12.895,-1,-1,-1.0
2015-01-05,12.785,12.815,12.43,12.59,-1,-1,-1.0
2015-01-06,12.63,12.87,11.945,12.19,-1,-1,-1.0
2015-01-07,12.29,12.45,12.085,12.25,-1,-1,-1.0
2015-01-08,12.3,12.795,12.255,12.59,-1,-1,-1.0
2015-01-09,12.585,13.055,12.4,12.995,-1,-1,-1.0
2015-01-12,12.92,12.995,12.575,12.93,-1,-1,-1.0
2015-01-13,13.055,13.2,12.545,13.005,-1,-1,-1.0
2015-01-14,12.82,12.98,12.585,12.965,-1,-1,-1.0
2015-01-15,13.03,13.17,12.615,12.73,-1,-1,-1.0
2015-01-16,12.71,12.88,12.58,12.855,-1,-1,-1.0
2015-01-20,12.84,12.935,12.565,12.725,-1,-1,-1.0
2015-01-21,12.675,13.015,12.655,12.835,-1,-1,-1.0
2015-01-22,12.915,12.985,12.585,12.975,-1,-1,-1.0
2015-01-23,12.93,12.975,12.695,12.775,-1,-1,-1.0
2015-01-26,12.77,12.835,12.405,12.545,-1,-1,-1.0
2015-01-27,12.375,12.55,12.045,12.25,-1,-1,-1.0
2015-01-28,12.355,12.37,11.915,12.015,-1,-1,-1.0
2015-01-29,12.55,14.305,12.225,14.09,-1,-1,-1.0
2015-01-30,14.065,14.745,13.905,14.395,-1,-1,-1.0
2015-02-02,14.265,15.045,14.22,15.005,-1,-1,-1.0
2015-02-03,15.005,15.7,14.8,15.155,-1,-1,-1.0
2015-02-04,15.065,15.195,14.725,15.08,-1,-1,-1.0
2015-02-05,15.14,15.31,15.035,15.245,-1,-1,-1.0
2015-02-06,15.26,15.28,14.905,15.095,-1,-1,-1.0
2015-02-09,15.05,15.21,14.785,14.84,-1,-1,-1.0
2015-02-10,15.14,15.165,14.81,14.915,-1,-1,-1.0
2015-02-11,14.88,15.22,14.855,14.975,-1,-1,-1.0
2015-02-12,15.085,15.22,14.95,15.025,-1,-1,-1.0
2015-02-13,6.385,8.08,6.385,7.525,-1,-1,-1.0
2015-02-17,7.4,7.5,6.805,6.875,-1,-1,-1.0
2015-02-18,7.025,7.24,6.405,6.61,-1,-1,-1.0
2015-02-19,6.605,6.61,6.175,6.26,-1,-1,-1.0
2015-02-20,6.225,6.26,5.865,5.87,-1,-1,-1.0
2015-02-23,5.885,5.885,5.485,5.645,-1,-1,-1.0
2015-02-24,5.74,5.74,5.415,5.495,-1,-1,-1.0
2015-02-25,5.515,6.095,5.415,6.095,-1,-1,-1.0
2015-02-26,6.01,6.115,5.755,5.775,-1,-1,-1.0
2015-02-27,5.765,5.785,5.625,5.715,-1,-1,-1.0
2015-03-02,5.74,5.845,5.605,5.815,-1,-1,-1.0
2015-03-03,5.765,5.805,5.595,5.695,-1,-1,-1.0
2015-03-04,5.64,5.67,5.415,5.565,-1,-1,-1.0
2015-03-05,5.855,5.855,5.275,5.42,-1,-1,-1.0
2015-03-06,5.585,5.585,5.215,5.24,-1,-1,-1.0
2015-03-09,5.24,5.315,5.085,5.225,-1,-1,-1.0
2015-03-10,5.16,5.245,5.005,5.245,-1,-1,-1.0
2015-03-11,5.205,5.545,5.205,5.515,-1,-1,-1.0
2015-03-12,5.46,5.515,5.235,5.305,-1,-1,-1.0
2015-03-13,5.37,5.37,5.195,5.245,-1,-1,-1.0
2015-03-16,5.29,5.29,5.135,5.175,-1,-1,-1.0
2015-03-17,5.19,5.19,4.995,4.995,-1,-1,-1.0
2015-03-18,4.955,5.32,4.915,5.295,-1,-1,-1.0
2015-03-19,5.26,5.525,5.165,5.505,-1,-1,-1.0
2015-03-20,5.57,5.615,5.385,5.505,-1,-1,-1.0
2015-03-23,5.47,5.885,5.455,5.785,-1,-1,-1.0
2015-03-24,5.785,5.825,5.585,5.645,-1,-1,-1.0
2015-03-25,5.665,5.675,5.48,5.485,-1,-1,-1.0
2015-03-26,5.42,5.5,5.265,5.395,-1,-1,-1.0
2015-03-27,5.355,5.385,5.185,5.305,-1,-1,-1.0
2015-03-30,5.33,5.705,5.325,5.545,-1,-1,-1.0
2015-03-31,5.55,5.555,5.215,5.475,-1,-1,-1.0
2015-04-01,5.5,5.735,5.48,5.615,-1,-1,-1.0
2015-04-02,5.6,5.835,5.565,5.705,-1,-1,-1.0
2015-04-06,5.685,5.79,5.64,5.685,-1,-1,-1.0
2015-04-07,5.43,5.735,5.43,5.675,-1,-1,-1.0
2015-04-08,5.685,5.72,5.555,5.605,-1,-1,-1.0
2015-04-09,5.65,5.65,5.525,5.575,-1,-1,-1.0
2015-04-10,5.595,5.68,5.515,5.59,-1,-1,-1.0
2015-04-13,5.575,5.595,5.495,5.505,-1,-1,-1.0
2015-04-14,5.49,5.555,5.335,5.385,-1,-1,-1.0
2015-04-15,5.39,5.645,5.385,5.595,-1,-1,-1.0
2015-04-16,5.61,5.695,5.555,5.645,-1,-1,-1.0
2015-04-17,5.6,5.625,5.515,5.605,-1,-1,-1.0
2015-04-20,5.77,5.835,5.595,5.755,-1,-1,-1.0
2015-04-21,5.78,5.815,5.615,5.645,-1,-1,-1.0
2015-04-22,5.635,5.67,5.455,5.6,-1,-1,-1.0
2015-04-23,5.555,5.68,5.475,5.605,-1,-1,-1.0
2015-04-24,5.48,5.64,5.48,5.525,-1,-1,-1.0
2015-04-27,5.48,5.555,5.41,5.535,-1,-1,-1.0
2015-04-28,5.54,5.58,5.465,5.515,-1,-1,-1.0
2015-04-29,5.51,5.595,5.45,5.565,-1,-1,-1.0
2015-04-30,5.56,5.59,5.415,5.49,-1,-1,-1.0
2015-05-01,5.505,5.545,5.28,5.295,-1,-1,-1.0
2015-05-04,5.315,5.425,5.22,5.355,-1,-1,-1.0
2015-05-05,5.43,5.43,5.045,5.085,-1,-1,-1.0
2015-05-06,5.085,5.245,5.035,5.245,-1,-1,-1.0
2015-05-07,5.24,5.36,5.205,5.205,-1,-1,-1.0
2015-05-08,5.24,5.395,5.225,5.36,-1,-1,-1.0
2015-05-11,5.37,5.475,5.325,5.475,-1,-1,-1.0
2015-05-12,5.35,5.855,5.35,5.775,-1,-1,-1.0
2015-05-13,5.785,6.185,5.78,6.135,-1,-1,-1.0
2015-05-14,6.155,6.655,6.135,6.605,-1,-1,-1.0
2015-05-15,6.59,6.635,6.32,6.41,-1,-1,-1.0
2015-05-18,6.4,6.48,6.125,6.255,-1,-1,-1.0
2015-05-19,6.255,6.46,6.19,6.335,-1,-1,-1.0
2015-05-20,6.33,6.405,6.215,6.345,-1,-1,-1.0
