date,open,high,low,close,volume,barCount,average
2015-01-02,5.105,5.155,5.075,5.095,-1,-1,-1.0
2015-01-05,5.37,5.475,5.305,5.455,-1,-1,-1.0
2015-01-06,5.445,5.455,5.365,5.365,-1,-1,-1.0
2015-01-07,5.585,5.685,5.58,5.655,-1,-1,-1.0
2015-01-08,5.945,6.025,5.915,5.985,-1,-1,-1.0
2015-01-09,5.895,5.895,5.745,5.755,-1,-1,-1.0
2015-01-12,5.775,5.785,5.695,5.725,-1,-1,-1.0
2015-01-13,5.77,5.815,5.665,5.745,-1,-1,-1.0
2015-01-14,5.715,5.775,5.675,5.745,-1,-1,-1.0
2015-01-15,5.76,5.795,5.735,5.745,-1,-1,-1.0
2015-01-16,5.705,5.705,5.53,5.665,-1,-1,-1.0
2015-01-20,5.875,5.875,5.745,5.775,-1,-1,-1.0
2015-01-21,5.43,5.655,5.39,5.645,-1,-1,-1.0
2015-01-22,5.57,5.72,5.565,5.685,-1,-1,-1.0
2015-01-23,5.62,5.715,5.62,5.675,-1,-1,-1.0
2015-01-26,5.815,5.945,5.775,5.935,-1,-1,-1.0
2015-01-27,5.815,5.895,5.815,5.855,-1,-1,-1.0
2015-01-28,5.95,5.98,5.895,5.915,-1,-1,-1.0
2015-01-29,5.855,5.925,5.515,5.735,-1,-1,-1.0
2015-01-30,5.495,5.685,5.425,5.605,-1,-1,-1.0
2015-02-02,5.42,5.44,5.345,5.405,-1,-1,-1.0
2015-02-03,5.6,5.6,5.44,5.535,-1,-1,-1.0
2015-02-04,5.465,5.525,5.435,5.525,-1,-1,-1.0
2015-02-05,5.485,5.545,5.485,5.535,-1,-1,-1.0
2015-02-06,5.575,5.655,5.525,5.555,-1,-1,-1.0
2015-02-09,5.56,5.605,5.505,5.525,-1,-1,-1.0
2015-02-10,5.45,5.455,5.305,5.385,-1,-1,-1.0
2015-02-11,5.44,5.505,5.415,5.495,-1,-1,-1.0
2015-02-12,5.5,5.605,5.5,5.595,-1,-1,-1.0
2015-02-13,5.6,5.675,5.455,5.455,-1,-1,-1.0
2015-02-17,5.47,5.48,5.375,5.405,-1,-1,-1.0
2015-02-18,5.395,5.455,5.285,5.305,-1,-1,-1.0
2015-02-19,5.3,5.355,5.285,5.335,-1,-1,-1.0
2015-02-20,5.34,5.375,5.305,5.355,-1,-1,-1.0
2015-02-23,5.345,5.365,5.305,5.335,-1,-1,-1.0
2015-02-24,5.265,5.315,5.205,5.265,-1,-1,-1.0
2015-02-25,5.375,5.38,5.245,5.335,-1,-1,-1.0
2015-02-26,5.34,5.34,5.255,5.255,-1,-1,-1.0
2015-02-27,5.255,5.285,5.225,5.225,-1,-1,-1.0
2015-03-02,5.0,5.005,4.825,4.905,-1,-1,-1.0
2015-03-03,4.995,4.995,4.895,4.925,-1,-1,-1.0
2015-03-04,4.95,5.115,4.905,5.055,-1,-1,-1.0
2015-03-05,4.925,4.945,4.835,4.895,-1,-1,-1.0
2015-03-06,4.89,4.89,4.715,4.765,-1,-1,-1.0
2015-03-09,4.76,4.805,4.685,4.795,-1,-1,-1.0
2015-03-10,4.7,4.725,4.645,4.655,-1,-1,-1.0
2015-03-11,4.695,4.795,4.665,4.765,-1,-1,-1.0
2015-03-12,4.99,5.015,4.875,4.915,-1,-1,-1.0
2015-03-13,4.86,4.905,4.815,4.905,-1,-1,-1.0
2015-03-16,5.01,5.145,5.005,5.085,-1,-1,-1.0
2015-03-17,5.01,5.085,4.965,5.025,-1,-1,-1.0
2015-03-18,5.035,5.225,5.02,5.185,-1,-1,-1.0
2015-03-19,5.08,5.205,5.08,5.185,-1,-1,-1.0
2015-03-20,5.055,5.145,5.005,5.085,-1,-1,-1.0
2015-03-23,5.13,5.215,5.105,5.145,-1,-1,-1.0
2015-03-24,5.14,5.195,5.065,5.185,-1,-1,-1.0
2015-03-25,5.08,5.095,4.855,4.915,-1,-1,-1.0
2015-03-26,4.975,5.015,4.885,5.005,-1,-1,-1.0
2015-03-27,4.92,5.005,4.905,4.995,-1,-1,-1.0
2015-03-30,4.92,4.965,4.885,4.945,-1,-1,-1.0
2015-03-31,4.99,5.065,4.935,5.015,-1,-1,-1.0
2015-04-01,4.995,5.055,4.935,5.005,-1,-1,-1.0
2015-04-02,5.025,5.065,4.915,4.935,-1,-1,-1.0
2015-04-06,4.895,5.095,4.885,5.075,-1,-1,-1.0
2015-04-07,4.905,4.915,4.805,4.835,-1,-1,-1.0
2015-04-08,4.835,4.87,4.765,4.815,-1,-1,-1.0
2015-04-09,4.815,4.825,4.785,4.785,-1,-1,-1.0
2015-04-10,4.77,4.835,4.745,4.835,-1,-1,-1.0
2015-04-13,4.83,4.855,4.785,4.835,-1,-1,-1.0
2015-04-14,4.83,4.855,4.755,4.855,-1,-1,-1.0
2015-04-15,4.8,4.875,4.755,4.785,-1,-1,-1.0
2015-04-16,4.795,4.945,4.78,4.925,-1,-1,-1.0
2015-04-17,4.905,4.925,4.855,4.865,-1,-1,-1.0
2015-04-20,4.935,5.045,4.935,5.045,-1,-1,-1.0
2015-04-21,5.07,5.07,4.925,4.945,-1,-1,-1.0
2015-04-22,4.92,5.035,4.905,5.035,-1,-1,-1.0
2015-04-23,4.95,5.075,4.925,5.065,-1,-1,-1.0
2015-04-24,5.205,5.32,5.145,5.145,-1,-1,-1.0
2015-04-27,5.21,5.245,5.195,5.215,-1,-1,-1.0
2015-04-28,5.275,5.315,5.155,5.185,-1,-1,-1.0
2015-04-29,5.01,5.05,4.885,4.965,-1,-1,-1.0
2015-04-30,4.995,5.015,4.885,5.015,-1,-1,-1.0
