date,open,high,low,close,volume,barCount,average
2015-01-02,36.255,36.735,35.545,36.555,-1,-1,-1.0
2015-01-05,36.245,37.11,35.635,36.375,-1,-1,-1.0
2015-01-06,36.305,39.445,36.045,38.755,-1,-1,-1.0
2015-01-07,39.015,39.055,37.065,37.27,-1,-1,-1.0
2015-01-08,37.37,39.185,37.095,39.12,-1,-1,-1.0
2015-01-09,39.175,40.335,38.255,40.195,-1,-1,-1.0
2015-01-12,40.265,40.945,39.305,39.355,-1,-1,-1.0
2015-01-13,39.765,40.345,39.235,39.645,-1,-1,-1.0
2015-01-14,38.815,40.175,38.795,39.845,-1,-1,-1.0
2015-01-15,39.66,39.67,36.865,36.915,-1,-1,-1.0
2015-01-16,37.215,38.135,36.855,37.285,-1,-1,-1.0
2015-01-20,37.6,38.135,36.54,37.555,-1,-1,-1.0
2015-01-21,37.585,38.265,37.335,37.815,-1,-1,-1.0
2015-01-22,37.915,39.245,37.555,39.075,-1,-1,-1.0
2015-01-23,39.44,39.965,38.785,39.425,-1,-1,-1.0
2015-01-26,39.32,40.125,39.045,40.095,-1,-1,-1.0
2015-01-27,39.575,39.61,38.375,38.905,-1,-1,-1.0
2015-01-28,38.42,38.745,37.035,37.135,-1,-1,-1.0
2015-01-29,37.35,37.565,36.075,36.675,-1,-1,-1.0
2015-01-30,36.625,38.145,36.415,37.545,-1,-1,-1.0
2015-02-02,37.645,38.05,36.925,37.445,-1,-1,-1.0
2015-02-03,38.035,40.185,37.68,39.795,-1,-1,-1.0
2015-02-04,40.045,40.825,39.825,40.71,-1,-1,-1.0
2015-02-05,42.05,42.465,40.915,41.295,-1,-1,-1.0
2015-02-06,46.125,48.495,45.965,48.035,-1,-1,-1.0
2015-02-09,46.715,47.685,46.505,47.305,-1,-1,-1.0
2015-02-10,47.35,47.385,45.57,46.245,-1,-1,-1.0
2015-02-11,46.18,47.775,46.115,47.505,-1,-1,-1.0
2015-02-12,47.95,48.44,46.885,47.955,-1,-1,-1.0
2015-02-13,47.925,48.815,47.575,48.52,-1,-1,-1.0
2015-02-17,48.17,49.085,47.895,48.035,-1,-1,-1.0
2015-02-18,47.935,48.78,47.365,47.785,-1,-1,-1.0
2015-02-19,47.89,48.935,47.425,48.705,-1,-1,-1.0
2015-02-20,48.77,49.875,48.655,49.095,-1,-1,-1.0
2015-02-23,49.06,49.23,48.355,48.455,-1,-1,-1.0
2015-02-24,48.345,49.295,48.065,48.665,-1,-1,-1.0
2015-02-25,48.785,49.185,48.255,48.545,-1,-1,-1.0
2015-02-26,48.87,50.005,48.645,49.425,-1,-1,-1.0
2015-02-27,49.245,49.895,47.965,48.085,-1,-1,-1.0
2015-03-02,48.27,48.305,47.315,48.145,-1,-1,-1.0
2015-03-03,48.11,48.79,47.435,47.685,-1,-1,-1.0
2015-03-04,47.535,47.845,46.415,47.565,-1,-1,-1.0
2015-03-05,47.62,48.435,47.205,47.355,-1,-1,-1.0
2015-03-06,47.265,48.07,46.575,46.745,-1,-1,-1.0
2015-03-09,47.155,48.075,47.135,47.585,-1,-1,-1.0
2015-03-10,47.255,47.255,45.785,45.845,-1,-1,-1.0
2015-03-11,45.675,46.735,45.135,46.285,-1,-1,-1.0
2015-03-12,46.575,47.315,46.525,47.055,-1,-1,-1.0
2015-03-13,46.93,47.715,46.455,46.635,-1,-1,-1.0
2015-03-16,46.905,47.055,46.055,46.425,-1,-1,-1.0
2015-03-17,46.655,47.285,46.445,46.925,-1,-1,-1.0
2015-03-18,46.765,47.385,46.165,47.215,-1,-1,-1.0
2015-03-19,46.955,48.145,46.455,47.935,-1,-1,-1.0
2015-03-20,48.39,49.145,48.255,48.455,-1,-1,-1.0
2015-03-23,48.27,49.245,47.88,48.475,-1,-1,-1.0
2015-03-24,48.62,51.785,48.54,51.475,-1,-1,-1.0
2015-03-25,51.505,51.86,49.305,49.495,-1,-1,-1.0
2015-03-26,49.6,50.895,49.405,49.925,-1,-1,-1.0
2015-03-27,50.345,50.885,49.945,50.005,-1,-1,-1.0
2015-03-30,50.435,50.7,48.655,49.875,-1,-1,-1.0
2015-03-31,49.655,51.235,49.555,50.085,-1,-1,-1.0
2015-04-01,51.015,51.685,50.175,50.475,-1,-1,-1.0
2015-04-02,50.67,50.945,49.875,50.405,-1,-1,-1.0
2015-04-06,50.01,51.155,49.9,50.815,-1,-1,-1.0
2015-04-07,51.045,53.275,50.855,52.865,-1,-1,-1.0
2015-04-08,53.37,53.485,51.955,52.285,-1,-1,-1.0
2015-04-09,52.11,52.985,51.545,52.175,-1,-1,-1.0
2015-04-10,52.265,52.445,51.385,51.935,-1,-1,-1.0
2015-04-13,51.96,52.295,51.455,51.605,-1,-1,-1.0
2015-04-14,51.725,51.805,50.68,51.195,-1,-1,-1.0
2015-04-15,51.31,51.865,50.905,51.295,-1,-1,-1.0
2015-04-16,51.295,52.345,51.145,52.045,-1,-1,-1.0
2015-04-17,51.725,52.155,50.185,50.655,-1,-1,-1.0
2015-04-20,51.045,51.485,50.515,51.385,-1,-1,-1.0
2015-04-21,51.65,51.845,51.105,51.335,-1,-1,-1.0
2015-04-22,51.465,52.095,51.325,51.715,-1,-1,-1.0
2015-04-23,51.895,52.18,51.225,51.405,-1,-1,-1.0
2015-04-24,51.855,51.955,50.245,50.835,-1,-1,-1.0
2015-04-27,50.85,52.545,50.84,51.655,-1,-1,-1.0
2015-04-28,52.14,52.215,39.99,42.265,-1,-1,-1.0
2015-04-29,40.205,41.065,38.075,38.485,-1,-1,-1.0
2015-04-30,39.29,39.735,38.485,38.965,-1,-1,-1.0
