date,open,high,low,close,volume,barCount,average
2015-01-02,84.78,86.405,83.84,85.965,-1,-1,-1.0
2015-01-05,85.325,86.245,83.35,84.78,-1,-1,-1.0
2015-01-06,85.12,86.09,81.485,83.27,-1,-1,-1.0
2015-01-07,84.375,85.425,83.13,83.38,-1,-1,-1.0
2015-01-08,84.39,87.735,83.955,86.46,-1,-1,-1.0
2015-01-09,86.975,87.3,85.365,86.95,-1,-1,-1.0
2015-01-12,86.81,87.18,84.91,86.74,-1,-1,-1.0
2015-01-13,87.49,88.725,83.985,85.92,-1,-1,-1.0
2015-01-14,84.655,86.575,84.27,85.485,-1,-1,-1.0
2015-01-15,86.07,86.295,80.86,81.055,-1,-1,-1.0
2015-01-16,80.91,83.38,80.145,83.175,-1,-1,-1.0
2015-01-20,83.87,84.745,81.555,82.885,-1,-1,-1.0
2015-01-21,82.44,84.795,81.97,82.435,-1,-1,-1.0
2015-01-22,83.04,84.005,81.195,83.505,-1,-1,-1.0
2015-01-23,81.945,85.225,81.92,83.18,-1,-1,-1.0
2015-01-26,83.45,84.92,83.1,84.135,-1,-1,-1.0
2015-01-27,82.585,82.885,80.735,81.325,-1,-1,-1.0
2015-01-28,82.1,82.405,78.205,78.385,-1,-1,-1.0
2015-01-29,78.4,80.84,76.15,80.515,-1,-1,-1.0
2015-01-30,79.555,81.795,79.395,80.755,-1,-1,-1.0
2015-02-02,81.21,82.45,79.595,82.095,-1,-1,-1.0
2015-02-03,82.43,83.2,80.54,82.995,-1,-1,-1.0
2015-02-04,82.86,84.81,82.36,84.245,-1,-1,-1.0
2015-02-05,98.25,99.565,95.17,98.715,-1,-1,-1.0
2015-02-06,98.93,98.935,95.9,97.425,-1,-1,-1.0
2015-02-09,95.295,95.525,91.96,93.285,-1,-1,-1.0
2015-02-10,93.975,95.98,91.67,95.475,-1,-1,-1.0
2015-02-11,95.425,98.3,95.42,97.575,-1,-1,-1.0
2015-02-12,98.41,98.615,96.795,98.49,-1,-1,-1.0
2015-02-13,98.7,99.995,97.015,99.895,-1,-1,-1.0
2015-02-17,99.155,99.365,96.56,98.485,-1,-1,-1.0
2015-02-18,98.135,99.945,97.76,97.83,-1,-1,-1.0
2015-02-19,99.415,100.995,97.085,99.305,-1,-1,-1.0
2015-02-20,99.14,100.995,98.98,99.3,-1,-1,-1.0
2015-02-23,98.465,98.95,96.12,96.845,-1,-1,-1.0
2015-02-24,96.42,97.775,95.46,96.19,-1,-1,-1.0
2015-02-25,95.78,97.915,95.66,97.255,-1,-1,-1.0
2015-02-26,98.795,101.285,96.18,97.405,-1,-1,-1.0
2015-02-27,98.2,98.635,93.485,94.005,-1,-1,-1.0
2015-03-02,94.39,97.06,94.18,96.825,-1,-1,-1.0
2015-03-03,95.79,96.595,93.23,94.245,-1,-1,-1.0
2015-03-04,94.04,94.06,90.115,92.125,-1,-1,-1.0
2015-03-05,92.27,96.205,91.705,95.475,-1,-1,-1.0
2015-03-06,94.76,95.765,91.935,92.37,-1,-1,-1.0
2015-03-09,92.305,93.085,90.995,92.695,-1,-1,-1.0
2015-03-10,91.645,93.19,91.09,92.055,-1,-1,-1.0
2015-03-11,92.625,94.765,92.075,93.14,-1,-1,-1.0
2015-03-12,94.175,95.375,92.83,94.785,-1,-1,-1.0
2015-03-13,94.255,95.09,92.235,92.665,-1,-1,-1.0
2015-03-16,93.415,94.65,91.935,94.46,-1,-1,-1.0
2015-03-17,94.305,95.8,94.055,95.01,-1,-1,-1.0
2015-03-18,94.815,99.22,94.615,97.895,-1,-1,-1.0
2015-03-19,97.735,98.435,96.53,97.48,-1,-1,-1.0
2015-03-20,96.235,97.9,93.23,93.96,-1,-1,-1.0
2015-03-23,93.8,95.255,92.87,94.045,-1,-1,-1.0
2015-03-24,94.265,95.945,93.395,93.665,-1,-1,-1.0
2015-03-25,93.95,94.015,89.395,90.755,-1,-1,-1.0
2015-03-26,90.125,93.15,89.58,92.79,-1,-1,-1.0
2015-03-27,92.825,94.345,91.565,93.215,-1,-1,-1.0
2015-03-30,93.8,94.375,92.53,93.075,-1,-1,-1.0
2015-03-31,92.5,92.885,91.08,92.525,-1,-1,-1.0
2015-04-01,92.555,92.65,89.59,90.96,-1,-1,-1.0
2015-04-02,90.925,91.62,89.88,91.265,-1,-1,-1.0
2015-04-06,90.36,94.02,90.21,93.02,-1,-1,-1.0
2015-04-07,93.8,96.385,93.77,94.945,-1,-1,-1.0
2015-04-08,95.48,98.16,95.05,97.26,-1,-1,-1.0
2015-04-09,97.735,97.89,96.285,96.77,-1,-1,-1.0
2015-04-10,96.72,97.29,95.645,97.225,-1,-1,-1.0
2015-04-13,97.365,99.235,95.47,95.77,-1,-1,-1.0
2015-04-14,95.93,96.27,94.35,95.52,-1,-1,-1.0
2015-04-15,95.49,96.39,95.095,96.025,-1,-1,-1.0
2015-04-16,97.56,101.675,96.905,101.15,-1,-1,-1.0
2015-04-17,98.75,98.775,94.105,95.09,-1,-1,-1.0
2015-04-20,95.79,96.295,94.22,95.295,-1,-1,-1.0
2015-04-21,97.485,99.295,97.285,98.825,-1,-1,-1.0
2015-04-22,99.135,99.695,97.935,98.735,-1,-1,-1.0
2015-04-23,99.005,103.1,97.925,102.175,-1,-1,-1.0
2015-04-24,103.12,103.365,101.84,102.41,-1,-1,-1.0
2015-04-27,103.215,103.36,99.375,99.935,-1,-1,-1.0
2015-04-28,99.935,101.23,98.03,99.6,-1,-1,-1.0
2015-04-29,99.2,101.895,97.115,100.34,-1,-1,-1.0
2015-04-30,99.89,101.125,97.33,97.85,-1,-1,-1.0
2015-05-01,99.835,99.835,96.06,97.72,-1,-1,-1.0
2015-05-04,98.59,99.73,97.9,99.13,-1,-1,-1.0
2015-05-05,98.69,99.59,94.845,97.255,-1,-1,-1.0
2015-05-06,97.87,97.965,95.2,96.735,-1,-1,-1.0
2015-05-07,96.685,98.255,95.81,97.42,-1,-1,-1.0
2015-05-08,106.675,112.54,105.805,110.67,-1,-1,-1.0
2015-05-11,110.85,113.575,110.285,112.03,-1,-1,-1.0
2015-05-12,109.85,110.745,107.45,110.135,-1,-1,-1.0
2015-05-13,110.72,111.425,108.285,110.855,-1,-1,-1.0
2015-05-14,112.01,112.995,109.66,112.63,-1,-1,-1.0
2015-05-15,112.705,112.705,109.775,110.08,-1,-1,-1.0
2015-05-18,109.94,112.48,109.215,111.92,-1,-1,-1.0
2015-05-19,112.35,116.035,111.94,114.305,-1,-1,-1.0
2015-05-20,114.77,115.275,111.725,113.31,-1,-1,-1.0
2015-05-21,113.255,113.935,112.03,112.99,-1,-1,-1.0
2015-05-22,112.99,113.56,112.05,113.33,-1,-1,-1.0
2015-05-26,112.93,113.29,110.28,112.65,-1,-1,-1.0
2015-05-27,112.735,114.955,111.53,114.87,-1,-1,-1.0
2015-05-28,114.365,115.45,112.725,113.18,-1,-1,-1.0
2015-05-29,114.32,114.32,111.185,113.16,-1,-1,-1.0
2015-06-01,112.895,113.885,111.35,112.91,-1,-1,-1.0
2015-06-02,112.555,113.87,111.305,112.87,-1,-1,-1.0
2015-06-03,112.715,115.76,112.715,114.82,-1,-1,-1.0
2015-06-04,114.22,114.9,112.17,113.5,-1,-1,-1.0
2015-06-05,113.3,116.84,113.05,115.51,-1,-1,-1.0
2015-06-08,115.065,116.34,112.875,113.63,-1,-1,-1.0
2015-06-09,114.38,116.87,112.115,116.225,-1,-1,-1.0
2015-06-10,116.8,117.82,114.26,117.685,-1,-1,-1.0
2015-06-11,118.13,119.45,117.81,118.97,-1,-1,-1.0
2015-06-12,118.495,119.815,117.265,119.025,-1,-1,-1.0
2015-06-15,118.185,122.015,117.955,120.765,-1,-1,-1.0
2015-06-16,120.66,121.5,118.535,120.67,-1,-1,-1.0
2015-06-17,121.11,123.33,120.26,120.67,-1,-1,-1.0
2015-06-18,121.135,123.365,120.215,122.49,-1,-1,-1.0
2015-06-19,122.545,123.945,121.135,122.815,-1,-1,-1.0
2015-06-22,123.805,123.805,120.54,121.485,-1,-1,-1.0
2015-06-23,121.38,122.885,121.215,122.14,-1,-1,-1.0
2015-06-24,121.71,122.415,118.635,119.63,-1,-1,-1.0
2015-06-25,120.265,121.695,119.855,120.5,-1,-1,-1.0
2015-06-26,120.66,120.66,115.035,116.895,-1,-1,-1.0
2015-06-29,115.09,118.78,113.6,113.77,-1,-1,-1.0
2015-06-30,114.955,116.965,113.485,115.285,-1,-1,-1.0
2015-07-01,116.49,119.315,116.49,117.01,-1,-1,-1.0
2015-07-02,117.245,117.655,115.105,117.005,-1,-1,-1.0
2015-07-06,115.325,118.13,114.89,116.78,-1,-1,-1.0
2015-07-07,116.305,118.235,113.875,117.59,-1,-1,-1.0
2015-07-08,116.495,118.295,115.61,116.255,-1,-1,-1.0
2015-07-09,117.875,121.85,117.87,119.41,-1,-1,-1.0
2015-07-10,120.84,122.44,119.18,121.035,-1,-1,-1.0
2015-07-13,122.4,123.245,120.1,120.665,-1,-1,-1.0
2015-07-14,120.735,122.23,119.825,121.75,-1,-1,-1.0
2015-07-15,121.98,122.275,120.425,121.465,-1,-1,-1.0
2015-07-16,122.19,126.895,121.725,125.115,-1,-1,-1.0
2015-07-17,125.4,126.72,124.68,126.275,-1,-1,-1.0
2015-07-20,126.38,128.625,126.115,128.185,-1,-1,-1.0
2015-07-21,127.88,128.49,126.265,127.525,-1,-1,-1.0
2015-07-22,126.835,129.725,126.61,128.725,-1,-1,-1.0
2015-07-23,128.855,131.23,127.105,127.255,-1,-1,-1.0
2015-07-24,131.465,131.465,125.53,127.425,-1,-1,-1.0
2015-07-27,126.855,128.335,123.815,124.995,-1,-1,-1.0
2015-07-28,125.215,127.245,122.795,127.09,-1,-1,-1.0
2015-07-29,106.02,114.1,97.695,113.535,-1,-1,-1.0
2015-07-30,111.53,111.925,103.01,106.845,-1,-1,-1.0
2015-07-31,106.18,107.53,104.33,104.805,-1,-1,-1.0
2015-08-03,105.375,105.545,99.205,101.29,-1,-1,-1.0
2015-08-04,100.225,101.575,98.95,101.135,-1,-1,-1.0
2015-08-05,101.695,104.785,101.465,104.035,-1,-1,-1.0
2015-08-06,104.015,104.27,98.995,99.245,-1,-1,-1.0
2015-08-07,99.78,102.635,98.645,101.715,-1,-1,-1.0
2015-08-10,101.785,103.92,101.52,103.85,-1,-1,-1.0
2015-08-11,102.795,103.64,100.43,102.09,-1,-1,-1.0
2015-08-12,101.105,103.075,100.005,103.065,-1,-1,-1.0
2015-08-13,103.865,105.41,102.11,104.28,-1,-1,-1.0
2015-08-14,104.07,109.395,103.57,107.445,-1,-1,-1.0
2015-08-17,106.67,107.89,105.325,106.55,-1,-1,-1.0
2015-08-18,107.5,108.325,105.415,106.085,-1,-1,-1.0
2015-08-19,105.19,107.065,104.04,104.545,-1,-1,-1.0
2015-08-20,103.08,105.14,100.31,100.565,-1,-1,-1.0
2015-08-21,99.055,101.43,98.15,99.45,-1,-1,-1.0
2015-08-24,91.955,101.735,91.065,94.78,-1,-1,-1.0
2015-08-25,98.77,100.865,94.655,94.825,-1,-1,-1.0
2015-08-26,97.175,97.55,92.585,96.38,-1,-1,-1.0
2015-08-27,97.885,99.35,95.095,97.315,-1,-1,-1.0
2015-08-28,96.69,98.135,95.84,97.1,-1,-1,-1.0
2015-08-31,96.78,98.53,94.1,94.23,-1,-1,-1.0
2015-09-01,92.0,93.825,91.405,91.695,-1,-1,-1.0
2015-09-02,93.04,95.615,92.065,95.55,-1,-1,-1.0
2015-09-03,95.61,96.975,93.87,95.035,-1,-1,-1.0
2015-09-04,93.81,95.77,93.615,94.655,-1,-1,-1.0
2015-09-08,96.04,96.245,93.15,95.695,-1,-1,-1.0
2015-09-09,96.665,97.39,93.18,93.45,-1,-1,-1.0
2015-09-10,92.975,94.685,91.655,93.63,-1,-1,-1.0
2015-09-11,93.4,94.725,93.17,93.815,-1,-1,-1.0
2015-09-14,93.505,94.455,92.73,94.345,-1,-1,-1.0
2015-09-15,94.44,94.455,92.55,92.98,-1,-1,-1.0
2015-09-16,93.005,93.175,90.175,91.4,-1,-1,-1.0
2015-09-17,91.485,91.66,84.45,84.755,-1,-1,-1.0
2015-09-18,83.735,84.93,81.575,84.685,-1,-1,-1.0
2015-09-21,85.105,87.465,85.035,86.45,-1,-1,-1.0
2015-09-22,85.69,87.025,83.095,83.495,-1,-1,-1.0
2015-09-23,83.945,85.0,82.88,84.54,-1,-1,-1.0
2015-09-24,83.92,85.97,82.83,85.555,-1,-1,-1.0
2015-09-25,86.615,86.815,82.15,82.97,-1,-1,-1.0
2015-09-28,83.21,83.215,78.62,79.225,-1,-1,-1.0
2015-09-29,79.17,80.385,76.075,77.595,-1,-1,-1.0
2015-09-30,78.1,80.165,77.06,79.775,-1,-1,-1.0
2015-10-01,79.755,82.35,78.69,82.19,-1,-1,-1.0
2015-10-02,80.375,84.385,79.435,84.355,-1,-1,-1.0
2015-10-05,84.27,85.11,82.685,83.2,-1,-1,-1.0
2015-10-06,82.64,83.44,79.425,80.9,-1,-1,-1.0
2015-10-07,80.665,83.405,80.02,83.105,-1,-1,-1.0
2015-10-08,82.75,83.115,79.2,79.53,-1,-1,-1.0
2015-10-09,79.955,83.305,78.32,82.985,-1,-1,-1.0
2015-10-12,82.59,84.795,82.14,84.45,-1,-1,-1.0
2015-10-13,83.945,85.975,82.66,84.265,-1,-1,-1.0
2015-10-14,84.38,84.395,81.055,81.745,-1,-1,-1.0
2015-10-15,82.155,82.985,80.335,82.93,-1,-1,-1.0
2015-10-16,83.215,85.065,82.305,84.985,-1,-1,-1.0
