date,open,high,low,close,volume,barCount,average
2015-01-02,11.805,11.985,11.305,11.665,-1,-1,-1.0
2015-01-05,11.6,11.61,10.955,11.24,-1,-1,-1.0
2015-01-06,11.23,11.285,10.435,10.79,-1,-1,-1.0
2015-01-07,10.835,11.095,10.675,11.095,-1,-1,-1.0
2015-01-08,11.11,11.19,10.925,11.155,-1,-1,-1.0
2015-01-09,11.14,11.19,10.635,10.685,-1,-1,-1.0
2015-01-12,10.725,10.76,9.91,9.945,-1,-1,-1.0
2015-01-13,10.04,10.13,9.115,9.315,-1,-1,-1.0
2015-01-14,9.3,9.625,9.165,9.565,-1,-1,-1.0
2015-01-15,9.77,9.77,8.68,8.915,-1,-1,-1.0
2015-01-16,8.88,8.905,8.335,8.785,-1,-1,-1.0
2015-01-20,8.8,8.81,8.255,8.415,-1,-1,-1.0
2015-01-21,8.385,8.76,8.24,8.565,-1,-1,-1.0
2015-01-22,8.89,9.165,8.36,9.115,-1,-1,-1.0
2015-01-23,9.11,9.395,8.785,8.795,-1,-1,-1.0
2015-01-26,8.83,9.025,8.765,8.955,-1,-1,-1.0
2015-01-27,8.94,9.155,8.79,9.085,-1,-1,-1.0
2015-01-28,9.13,9.195,8.925,9.035,-1,-1,-1.0
2015-01-29,9.03,9.175,8.89,9.17,-1,-1,-1.0
2015-01-30,9.125,9.175,8.645,8.885,-1,-1,-1.0
2015-02-02,8.96,8.98,8.39,8.605,-1,-1,-1.0
2015-02-03,8.62,8.7,8.095,8.465,-1,-1,-1.0
2015-02-04,8.41,8.585,8.23,8.515,-1,-1,-1.0
2015-02-05,8.49,8.88,8.49,8.645,-1,-1,-1.0
2015-02-06,8.405,8.775,8.38,8.725,-1,-1,-1.0
2015-02-09,8.71,8.725,8.43,8.505,-1,-1,-1.0
2015-02-10,8.575,8.73,8.49,8.62,-1,-1,-1.0
2015-02-11,8.62,8.88,8.505,8.605,-1,-1,-1.0
2015-02-12,8.655,9.11,8.515,9.065,-1,-1,-1.0
2015-02-13,9.115,9.245,8.83,9.195,-1,-1,-1.0
2015-02-17,9.215,9.22,8.93,9.135,-1,-1,-1.0
2015-02-18,9.135,9.62,9.035,9.45,-1,-1,-1.0
2015-02-19,8.21,8.215,6.525,6.555,-1,-1,-1.0
2015-02-20,6.625,7.435,6.625,7.155,-1,-1,-1.0
2015-02-23,7.135,7.175,6.89,7.005,-1,-1,-1.0
2015-02-24,7.025,7.055,6.92,6.965,-1,-1,-1.0
2015-02-25,6.96,7.435,6.915,7.365,-1,-1,-1.0
2015-02-26,7.27,7.535,7.125,7.505,-1,-1,-1.0
2015-02-27,7.57,7.57,7.275,7.285,-1,-1,-1.0
2015-03-02,7.27,7.63,7.2,7.56,-1,-1,-1.0
2015-03-03,7.54,7.575,7.255,7.42,-1,-1,-1.0
2015-03-04,7.395,7.495,7.275,7.485,-1,-1,-1.0
2015-03-05,7.435,7.505,7.195,7.355,-1,-1,-1.0
2015-03-06,7.275,7.43,7.075,7.18,-1,-1,-1.0
2015-03-09,7.35,7.35,7.025,7.165,-1,-1,-1.0
2015-03-10,7.085,7.325,7.06,7.225,-1,-1,-1.0
2015-03-11,7.365,7.365,7.105,7.285,-1,-1,-1.0
2015-03-12,7.295,7.435,7.215,7.425,-1,-1,-1.0
2015-03-13,7.435,7.925,7.375,7.845,-1,-1,-1.0
2015-03-16,7.84,8.055,7.705,7.885,-1,-1,-1.0
2015-03-17,7.875,8.375,7.785,8.315,-1,-1,-1.0
2015-03-18,8.27,9.035,8.245,8.965,-1,-1,-1.0
2015-03-19,9.295,9.405,8.925,9.385,-1,-1,-1.0
2015-03-20,9.375,9.405,8.61,8.805,-1,-1,-1.0
2015-03-23,8.395,8.895,8.295,8.355,-1,-1,-1.0
2015-03-24,8.38,8.385,8.15,8.305,-1,-1,-1.0
2015-03-25,8.305,8.315,8.035,8.125,-1,-1,-1.0
2015-03-26,8.74,8.74,7.955,7.965,-1,-1,-1.0
2015-03-27,8.005,8.05,7.77,7.895,-1,-1,-1.0
2015-03-30,8.68,8.68,7.805,7.815,-1,-1,-1.0
2015-03-31,8.145,8.145,7.54,7.765,-1,-1,-1.0
2015-04-01,8.35,8.35,7.435,7.505,-1,-1,-1.0
2015-04-02,7.595,7.845,7.535,7.69,-1,-1,-1.0
2015-04-06,7.905,7.905,7.675,7.815,-1,-1,-1.0
2015-04-07,7.95,8.145,7.695,7.705,-1,-1,-1.0
2015-04-08,7.76,8.055,7.705,7.805,-1,-1,-1.0
2015-04-09,7.945,7.955,7.685,7.715,-1,-1,-1.0
2015-04-10,7.745,7.785,7.57,7.61,-1,-1,-1.0
2015-04-13,7.61,7.895,7.485,7.505,-1,-1,-1.0
2015-04-14,7.535,7.535,7.32,7.455,-1,-1,-1.0
2015-04-15,7.51,7.635,7.37,7.535,-1,-1,-1.0
2015-04-16,7.665,8.18,7.54,7.87,-1,-1,-1.0
2015-04-17,7.795,7.89,7.595,7.695,-1,-1,-1.0
2015-04-20,7.715,7.755,7.43,7.435,-1,-1,-1.0
2015-04-21,7.46,7.765,7.455,7.475,-1,-1,-1.0
2015-04-22,7.91,7.98,7.755,7.845,-1,-1,-1.0
2015-04-23,8.315,8.315,7.655,7.915,-1,-1,-1.0
2015-04-24,7.945,8.335,7.93,7.985,-1,-1,-1.0
2015-04-27,8.125,8.145,7.725,7.765,-1,-1,-1.0
2015-04-28,7.79,7.83,7.505,7.535,-1,-1,-1.0
2015-04-29,7.515,7.995,7.51,7.695,-1,-1,-1.0
2015-04-30,7.685,7.77,7.455,7.525,-1,-1,-1.0
2015-05-01,7.57,7.645,7.15,7.265,-1,-1,-1.0
2015-05-04,7.285,7.475,7.225,7.29,-1,-1,-1.0
2015-05-05,7.54,7.58,7.23,7.365,-1,-1,-1.0
2015-05-06,7.34,7.425,6.965,7.07,-1,-1,-1.0
2015-05-07,6.94,8.34,6.94,7.915,-1,-1,-1.0
2015-05-08,7.995,8.015,7.705,7.755,-1,-1,-1.0
2015-05-11,7.75,7.885,7.64,7.83,-1,-1,-1.0
2015-05-12,7.775,8.215,7.695,8.215,-1,-1,-1.0
2015-05-13,8.245,9.295,8.225,9.05,-1,-1,-1.0
2015-05-14,9.065,9.205,8.645,8.675,-1,-1,-1.0
2015-05-15,8.725,8.73,8.405,8.475,-1,-1,-1.0
2015-05-18,8.465,8.705,8.315,8.565,-1,-1,-1.0
2015-05-19,8.53,8.895,8.53,8.645,-1,-1,-1.0
2015-05-20,8.63,8.68,8.385,8.525,-1,-1,-1.0
2015-05-21,8.525,8.77,8.415,8.465,-1,-1,-1.0
2015-05-22,8.455,8.545,8.225,8.395,-1,-1,-1.0
2015-05-26,8.585,9.245,8.55,8.865,-1,-1,-1.0
2015-05-27,8.95,9.095,8.83,9.025,-1,-1,-1.0
2015-05-28,9.035,9.1,8.765,8.855,-1,-1,-1.0
2015-05-29,8.85,8.935,8.59,8.725,-1,-1,-1.0
2015-06-01,8.95,9.06,8.705,8.765,-1,-1,-1.0
2015-06-02,8.825,9.135,8.725,9.02,-1,-1,-1.0
2015-06-03,9.005,9.345,8.9,9.095,-1,-1,-1.0
