date,open,high,low,close,volume,barCount,average
2015-01-02,35.54,36.46,34.935,36.335,-1,-1,-1.0
2015-01-05,36.195,37.325,34.24,37.225,-1,-1,-1.0
2015-01-06,36.755,36.98,34.61,35.635,-1,-1,-1.0
2015-01-07,35.665,36.815,35.295,35.795,-1,-1,-1.0
2015-01-08,35.42,36.65,33.545,35.385,-1,-1,-1.0
2015-01-09,35.18,35.18,33.075,33.885,-1,-1,-1.0
2015-01-12,33.56,34.815,31.65,34.38,-1,-1,-1.0
2015-01-13,35.67,35.67,32.25,32.85,-1,-1,-1.0
2015-01-14,32.74,32.785,31.075,31.215,-1,-1,-1.0
2015-01-15,31.355,32.56,30.565,31.25,-1,-1,-1.0
2015-01-16,31.545,32.18,30.345,31.815,-1,-1,-1.0
2015-01-20,31.9,32.355,31.04,31.12,-1,-1,-1.0
2015-01-21,31.045,31.96,30.4,31.82,-1,-1,-1.0
2015-01-22,31.81,32.005,30.81,31.16,-1,-1,-1.0
2015-01-23,31.01,33.15,30.605,32.75,-1,-1,-1.0
2015-01-26,32.42,32.93,32.075,32.38,-1,-1,-1.0
2015-01-27,31.73,32.55,31.145,32.095,-1,-1,-1.0
2015-01-28,31.925,32.415,30.8,31.015,-1,-1,-1.0
2015-01-29,31.36,31.94,30.365,31.675,-1,-1,-1.0
2015-01-30,31.74,31.825,30.855,31.09,-1,-1,-1.0
2015-02-02,31.74,31.75,29.665,30.355,-1,-1,-1.0
2015-02-03,30.865,31.615,30.45,31.395,-1,-1,-1.0
2015-02-04,31.26,31.73,31.195,31.285,-1,-1,-1.0
2015-02-05,31.545,32.91,31.37,32.88,-1,-1,-1.0
2015-02-06,32.565,34.265,32.565,33.885,-1,-1,-1.0
2015-02-09,34.02,34.955,33.255,34.885,-1,-1,-1.0
2015-02-10,38.4,38.4,34.2,34.94,-1,-1,-1.0
2015-02-11,35.155,35.42,34.265,35.045,-1,-1,-1.0
2015-02-12,38.4,38.4,34.935,35.915,-1,-1,-1.0
2015-02-13,37.495,38.335,33.095,33.805,-1,-1,-1.0
2015-02-17,33.6,35.28,33.225,34.975,-1,-1,-1.0
