date,open,high,low,close,volume,barCount,average
2015-01-02,7.485,8.375,7.485,8.315,-1,-1,-1.0
2015-01-05,8.38,8.835,8.175,8.355,-1,-1,-1.0
2015-01-06,8.23,8.505,7.995,8.505,-1,-1,-1.0
2015-01-07,8.615,8.65,8.165,8.245,-1,-1,-1.0
2015-01-08,8.19,8.19,7.825,8.105,-1,-1,-1.0
2015-01-09,8.06,8.09,7.885,7.925,-1,-1,-1.0
2015-01-12,7.935,7.965,7.385,7.405,-1,-1,-1.0
2015-01-13,7.5,7.715,7.365,7.505,-1,-1,-1.0
2015-01-14,7.42,7.46,7.115,7.245,-1,-1,-1.0
2015-01-15,7.295,7.425,6.505,6.605,-1,-1,-1.0
2015-01-16,6.675,7.025,6.675,6.815,-1,-1,-1.0
2015-01-20,6.86,6.88,6.655,6.675,-1,-1,-1.0
2015-01-21,6.655,7.235,6.655,6.895,-1,-1,-1.0
2015-01-22,6.935,7.175,6.875,7.135,-1,-1,-1.0
2015-01-23,7.155,7.185,6.815,6.845,-1,-1,-1.0
2015-01-26,6.89,7.19,6.89,7.045,-1,-1,-1.0
2015-01-27,6.94,6.995,6.825,6.905,-1,-1,-1.0
2015-01-28,6.9,6.94,6.595,6.605,-1,-1,-1.0
2015-01-29,6.62,6.715,6.385,6.395,-1,-1,-1.0
2015-01-30,6.465,6.465,6.095,6.105,-1,-1,-1.0
2015-02-02,6.25,6.29,5.985,6.105,-1,-1,-1.0
2015-02-03,6.16,6.485,6.145,6.365,-1,-1,-1.0
2015-02-04,6.975,7.135,6.555,6.565,-1,-1,-1.0
2015-02-05,6.565,6.595,6.435,6.515,-1,-1,-1.0
2015-02-06,6.53,7.095,6.5,7.005,-1,-1,-1.0
2015-02-09,7.02,7.165,6.805,6.935,-1,-1,-1.0
2015-02-10,7.03,7.05,6.545,6.655,-1,-1,-1.0
2015-02-11,6.695,6.825,6.63,6.695,-1,-1,-1.0
2015-02-12,6.75,6.815,6.675,6.745,-1,-1,-1.0
2015-02-13,6.78,6.815,6.675,6.735,-1,-1,-1.0
2015-02-17,6.725,7.045,6.685,7.045,-1,-1,-1.0
2015-02-18,7.085,7.515,7.075,7.305,-1,-1,-1.0
2015-02-19,7.275,7.425,7.215,7.365,-1,-1,-1.0
2015-02-20,7.4,7.4,7.065,7.145,-1,-1,-1.0
2015-02-23,7.165,7.475,7.135,7.165,-1,-1,-1.0
2015-02-24,7.195,7.315,7.035,7.255,-1,-1,-1.0
2015-02-25,7.27,7.275,6.935,6.935,-1,-1,-1.0
2015-02-26,6.905,7.185,6.905,7.145,-1,-1,-1.0
2015-02-27,7.16,7.255,6.845,6.845,-1,-1,-1.0
2015-03-02,6.84,7.005,6.445,6.455,-1,-1,-1.0
2015-03-03,6.415,6.445,6.155,6.185,-1,-1,-1.0
2015-03-04,6.26,6.26,5.925,6.005,-1,-1,-1.0
2015-03-05,6.085,6.255,5.965,6.155,-1,-1,-1.0
2015-03-06,6.175,6.24,6.095,6.135,-1,-1,-1.0
2015-03-09,6.15,6.325,6.045,6.085,-1,-1,-1.0
2015-03-10,6.125,6.125,5.835,5.895,-1,-1,-1.0
2015-03-11,5.84,5.87,5.64,5.825,-1,-1,-1.0
2015-03-12,6.05,6.05,5.645,5.645,-1,-1,-1.0
2015-03-13,5.675,5.675,5.325,5.405,-1,-1,-1.0
2015-03-16,5.38,5.495,5.255,5.355,-1,-1,-1.0
2015-03-17,5.41,5.505,5.305,5.405,-1,-1,-1.0
2015-03-18,5.445,5.595,5.445,5.505,-1,-1,-1.0
2015-03-19,5.475,5.755,5.465,5.665,-1,-1,-1.0
2015-03-20,5.755,5.775,5.645,5.675,-1,-1,-1.0
2015-03-23,5.79,6.175,5.715,6.115,-1,-1,-1.0
2015-03-24,6.07,6.255,6.015,6.065,-1,-1,-1.0
2015-03-25,6.035,6.095,5.765,5.935,-1,-1,-1.0
2015-03-26,5.885,6.015,5.835,5.875,-1,-1,-1.0
2015-03-27,6.11,6.175,5.905,5.945,-1,-1,-1.0
2015-03-30,6.54,6.64,6.155,6.355,-1,-1,-1.0
2015-03-31,6.195,6.28,5.825,6.005,-1,-1,-1.0
2015-04-01,5.99,6.145,5.835,6.095,-1,-1,-1.0
2015-04-02,6.13,6.205,5.985,6.175,-1,-1,-1.0
2015-04-06,6.125,6.545,6.075,6.515,-1,-1,-1.0
2015-04-07,6.48,6.695,6.48,6.625,-1,-1,-1.0
2015-04-08,6.875,7.595,6.87,7.395,-1,-1,-1.0
2015-04-09,7.615,7.795,7.055,7.375,-1,-1,-1.0
2015-04-10,7.36,7.505,7.205,7.235,-1,-1,-1.0
2015-04-13,7.445,7.46,7.215,7.245,-1,-1,-1.0
2015-04-14,7.165,7.215,6.855,7.195,-1,-1,-1.0
2015-04-15,7.175,7.455,7.075,7.205,-1,-1,-1.0
2015-04-16,7.09,7.375,7.09,7.135,-1,-1,-1.0
2015-04-17,6.88,7.205,6.81,6.995,-1,-1,-1.0
2015-04-20,7.015,7.235,6.905,6.965,-1,-1,-1.0
2015-04-21,7.11,7.275,6.955,7.185,-1,-1,-1.0
2015-04-22,7.47,8.025,7.355,7.835,-1,-1,-1.0
2015-04-23,8.0,8.645,7.95,8.555,-1,-1,-1.0
2015-04-24,8.615,8.705,7.975,8.035,-1,-1,-1.0
2015-04-27,8.22,8.22,7.775,7.895,-1,-1,-1.0
2015-04-28,7.965,7.99,7.625,7.815,-1,-1,-1.0
2015-04-29,7.85,8.095,7.695,7.965,-1,-1,-1.0
2015-04-30,7.99,8.425,7.99,8.275,-1,-1,-1.0
2015-05-01,8.235,8.405,8.175,8.365,-1,-1,-1.0
2015-05-04,8.335,8.585,8.155,8.505,-1,-1,-1.0
2015-05-05,8.02,8.395,8.0,8.155,-1,-1,-1.0
2015-05-06,8.2,8.275,7.885,7.975,-1,-1,-1.0
2015-05-07,7.975,8.005,7.735,7.935,-1,-1,-1.0
2015-05-08,8.115,8.115,7.555,7.595,-1,-1,-1.0
2015-05-11,7.685,8.195,7.615,8.055,-1,-1,-1.0
2015-05-12,7.65,7.855,7.435,7.645,-1,-1,-1.0
2015-05-13,7.7,7.7,7.485,7.565,-1,-1,-1.0
2015-05-14,7.61,7.765,7.51,7.745,-1,-1,-1.0
2015-05-15,7.775,7.845,7.605,7.685,-1,-1,-1.0
2015-05-18,7.615,7.63,7.465,7.535,-1,-1,-1.0
2015-05-19,7.68,7.685,7.405,7.455,-1,-1,-1.0
2015-05-20,7.49,7.51,7.005,7.195,-1,-1,-1.0
2015-05-21,7.04,7.495,7.005,7.445,-1,-1,-1.0
2015-05-22,7.805,8.275,7.605,8.035,-1,-1,-1.0
2015-05-26,8.205,8.485,8.015,8.215,-1,-1,-1.0
2015-05-27,8.195,8.195,7.775,7.955,-1,-1,-1.0
2015-05-28,7.67,7.805,7.455,7.785,-1,-1,-1.0
2015-05-29,7.805,7.84,7.335,7.425,-1,-1,-1.0
2015-06-01,7.615,7.685,7.445,7.465,-1,-1,-1.0
2015-06-02,7.53,7.995,7.515,7.815,-1,-1,-1.0
2015-06-03,7.87,8.245,7.74,8.145,-1,-1,-1.0
2015-06-04,8.085,8.245,7.905,8.205,-1,-1,-1.0
2015-06-05,8.26,8.685,8.215,8.515,-1,-1,-1.0
2015-06-08,8.66,8.915,8.385,8.385,-1,-1,-1.0
2015-06-09,8.515,8.855,8.385,8.575,-1,-1,-1.0
2015-06-10,8.61,9.045,8.475,8.835,-1,-1,-1.0
2015-06-11,9.025,9.585,8.925,9.155,-1,-1,-1.0
2015-06-12,9.235,10.005,9.145,9.955,-1,-1,-1.0
2015-06-15,9.365,9.63,9.205,9.295,-1,-1,-1.0
2015-06-16,9.12,9.245,8.775,8.935,-1,-1,-1.0
2015-06-17,9.425,9.835,9.305,9.765,-1,-1,-1.0
2015-06-18,9.585,9.92,9.375,9.395,-1,-1,-1.0
2015-06-19,9.265,9.325,8.585,8.795,-1,-1,-1.0
