date,open,high,low,close,volume,barCount,average
2015-01-02,33.11,33.18,32.07,32.345,-1,-1,-1.0
2015-01-05,32.12,32.165,31.185,31.28,-1,-1,-1.0
2015-01-06,31.295,31.3,30.12,30.355,-1,-1,-1.0
2015-01-07,30.665,30.675,29.94,30.295,-1,-1,-1.0
2015-01-08,30.64,31.155,30.47,31.095,-1,-1,-1.0
2015-01-09,31.145,31.64,30.665,30.71,-1,-1,-1.0
2015-01-12,30.735,30.81,29.915,30.16,-1,-1,-1.0
2015-01-13,30.475,31.02,30.07,30.635,-1,-1,-1.0
2015-01-14,30.265,30.855,30.1,30.52,-1,-1,-1.0
2015-01-15,30.69,30.69,29.795,30.065,-1,-1,-1.0
2015-01-16,30.005,30.965,29.83,30.905,-1,-1,-1.0
2015-01-20,30.99,31.34,30.25,31.1,-1,-1,-1.0
2015-01-21,30.995,31.54,30.785,31.285,-1,-1,-1.0
2015-01-22,31.51,32.22,30.875,31.945,-1,-1,-1.0
2015-01-23,31.945,32.135,31.465,31.815,-1,-1,-1.0
2015-01-26,31.78,32.185,31.415,32.035,-1,-1,-1.0
2015-01-27,31.51,31.85,31.045,31.335,-1,-1,-1.0
2015-01-28,31.635,31.635,30.525,30.61,-1,-1,-1.0
2015-01-29,30.65,31.57,30.48,31.52,-1,-1,-1.0
2015-01-30,31.25,31.375,30.085,30.18,-1,-1,-1.0
2015-02-02,30.31,31.275,30.025,31.175,-1,-1,-1.0
2015-02-03,31.42,32.235,31.16,31.8,-1,-1,-1.0
2015-02-04,31.625,31.93,31.46,31.76,-1,-1,-1.0
2015-02-05,31.88,32.48,31.57,32.325,-1,-1,-1.0
2015-02-06,32.385,32.755,32.145,32.615,-1,-1,-1.0
2015-02-09,32.27,32.52,31.99,32.175,-1,-1,-1.0
2015-02-10,32.385,32.525,31.98,32.31,-1,-1,-1.0
2015-02-11,32.265,32.68,32.15,32.41,-1,-1,-1.0
2015-02-12,32.63,32.835,32.445,32.58,-1,-1,-1.0
2015-02-13,100.53,100.53,32.325,32.855,-1,-1,-1.0
2015-02-17,18.855,33.665,18.855,33.04,-1,-1,-1.0
2015-02-18,28.155,34.71,27.205,34.565,-1,-1,-1.0
2015-02-19,34.58,34.965,34.37,34.62,-1,-1,-1.0
2015-02-20,34.52,34.795,33.87,34.45,-1,-1,-1.0
2015-02-23,34.31,34.875,33.855,34.845,-1,-1,-1.0
2015-02-24,34.785,35.45,34.78,35.37,-1,-1,-1.0
2015-02-25,35.395,35.78,35.16,35.235,-1,-1,-1.0
2015-02-26,35.45,35.46,34.39,34.44,-1,-1,-1.0
2015-02-27,34.425,35.04,34.32,34.55,-1,-1,-1.0
2015-03-02,103.565,103.565,34.23,35.53,-1,-1,-1.0
2015-03-03,105.055,105.055,19.535,34.935,-1,-1,-1.0
2015-03-04,34.795,34.825,33.925,34.285,-1,-1,-1.0
2015-03-05,19.115,34.515,19.115,34.025,-1,-1,-1.0
