date,open,high,low,close,volume,barCount,average
2015-01-02,33.05,33.955,31.88,32.4,-1,-1,-1.0
2015-01-05,32.055,32.055,30.305,30.735,-1,-1,-1.0
2015-01-06,30.925,31.34,29.265,30.145,-1,-1,-1.0
2015-01-07,30.53,31.215,30.24,30.875,-1,-1,-1.0
2015-01-08,31.26,32.735,30.845,32.325,-1,-1,-1.0
2015-01-09,32.47,33.175,31.79,32.64,-1,-1,-1.0
2015-01-12,33.115,33.115,31.105,31.365,-1,-1,-1.0
2015-01-13,31.74,31.935,30.405,30.855,-1,-1,-1.0
2015-01-14,30.245,30.565,29.155,29.735,-1,-1,-1.0
2015-01-15,29.895,30.13,28.255,28.325,-1,-1,-1.0
2015-01-16,28.435,28.925,27.85,28.755,-1,-1,-1.0
2015-01-20,28.825,29.985,28.305,29.325,-1,-1,-1.0
2015-01-21,29.24,30.775,29.14,30.465,-1,-1,-1.0
2015-01-22,30.81,30.95,30.225,30.675,-1,-1,-1.0
2015-01-23,30.635,30.805,29.755,29.855,-1,-1,-1.0
2015-01-26,29.835,30.795,29.83,30.195,-1,-1,-1.0
2015-01-27,29.02,29.585,28.32,29.305,-1,-1,-1.0
2015-01-28,29.5,29.725,28.885,29.15,-1,-1,-1.0
2015-01-29,29.25,29.645,28.175,28.905,-1,-1,-1.0
2015-01-30,28.685,29.415,28.63,29.07,-1,-1,-1.0
2015-02-02,29.365,30.275,29.115,30.235,-1,-1,-1.0
2015-02-03,27.925,28.865,27.005,28.575,-1,-1,-1.0
2015-02-04,28.79,29.43,28.395,28.815,-1,-1,-1.0
2015-02-05,29.21,30.285,28.74,29.635,-1,-1,-1.0
2015-02-06,29.96,30.0,28.355,28.48,-1,-1,-1.0
2015-02-09,28.46,29.115,28.08,28.845,-1,-1,-1.0
2015-02-10,29.195,30.355,28.415,29.765,-1,-1,-1.0
2015-02-11,30.415,31.88,29.695,31.435,-1,-1,-1.0
2015-02-12,31.57,33.165,31.055,32.405,-1,-1,-1.0
2015-02-13,32.6,33.175,32.125,32.8,-1,-1,-1.0
2015-02-17,32.885,32.965,30.605,30.935,-1,-1,-1.0
2015-02-18,31.135,31.675,30.04,30.39,-1,-1,-1.0
2015-02-19,30.325,30.935,30.085,30.635,-1,-1,-1.0
2015-02-20,30.775,31.38,30.63,31.09,-1,-1,-1.0
2015-02-23,30.925,31.44,30.695,30.765,-1,-1,-1.0
2015-02-24,30.605,31.08,30.505,30.805,-1,-1,-1.0
2015-02-25,30.87,30.87,29.725,30.07,-1,-1,-1.0
2015-02-26,29.22,32.375,29.01,30.07,-1,-1,-1.0
2015-02-27,30.25,30.98,30.12,30.435,-1,-1,-1.0
2015-03-02,31.27,31.735,29.94,30.24,-1,-1,-1.0
2015-03-03,30.31,30.39,29.255,29.255,-1,-1,-1.0
2015-03-04,29.36,29.36,28.215,28.94,-1,-1,-1.0
2015-03-05,28.995,29.28,28.635,29.005,-1,-1,-1.0
2015-03-06,28.93,29.175,28.415,28.525,-1,-1,-1.0
2015-03-09,28.52,28.65,27.725,28.015,-1,-1,-1.0
2015-03-10,27.74,28.135,27.555,27.56,-1,-1,-1.0
2015-03-11,27.595,28.005,27.205,27.32,-1,-1,-1.0
2015-03-12,27.515,28.045,27.135,27.85,-1,-1,-1.0
2015-03-13,27.755,28.13,27.055,27.235,-1,-1,-1.0
2015-03-16,27.34,27.4,26.395,26.95,-1,-1,-1.0
2015-03-17,26.885,27.115,26.46,26.685,-1,-1,-1.0
2015-03-18,26.905,27.695,26.71,27.665,-1,-1,-1.0
2015-03-19,27.585,28.015,27.15,27.505,-1,-1,-1.0
2015-03-20,27.645,27.875,27.23,27.585,-1,-1,-1.0
2015-03-23,27.53,28.095,27.36,27.945,-1,-1,-1.0
2015-03-24,28.15,28.215,27.83,28.18,-1,-1,-1.0
2015-03-25,28.24,28.28,27.525,27.835,-1,-1,-1.0
2015-03-26,27.795,27.97,26.58,27.715,-1,-1,-1.0
2015-03-27,27.59,27.655,27.065,27.345,-1,-1,-1.0
2015-03-30,27.345,27.44,26.805,27.085,-1,-1,-1.0
2015-03-31,27.01,27.635,26.895,27.435,-1,-1,-1.0
2015-04-01,27.48,27.555,26.915,27.46,-1,-1,-1.0
2015-04-02,27.46,27.575,27.13,27.43,-1,-1,-1.0
2015-04-06,27.325,28.675,27.26,28.65,-1,-1,-1.0
2015-04-07,28.44,29.335,28.305,28.305,-1,-1,-1.0
2015-04-08,28.295,28.95,28.12,28.365,-1,-1,-1.0
2015-04-09,28.31,28.815,28.235,28.795,-1,-1,-1.0
2015-04-10,28.72,30.145,28.575,29.795,-1,-1,-1.0
2015-04-13,29.95,30.245,29.425,29.55,-1,-1,-1.0
2015-04-14,29.52,30.195,29.24,30.185,-1,-1,-1.0
2015-04-15,30.28,32.345,30.215,31.99,-1,-1,-1.0
2015-04-16,32.005,32.875,31.17,31.215,-1,-1,-1.0
2015-04-17,30.955,31.66,30.64,31.515,-1,-1,-1.0
2015-04-20,31.79,32.875,31.785,32.51,-1,-1,-1.0
2015-04-21,32.375,32.405,31.005,31.145,-1,-1,-1.0
2015-04-22,31.24,31.29,30.395,30.535,-1,-1,-1.0
2015-04-23,30.445,30.45,29.7,30.145,-1,-1,-1.0
2015-04-24,26.935,28.955,26.935,27.235,-1,-1,-1.0
2015-04-27,26.835,26.845,25.155,25.285,-1,-1,-1.0
2015-04-28,25.015,26.385,24.845,26.175,-1,-1,-1.0
2015-04-29,25.25,25.595,24.94,25.255,-1,-1,-1.0
2015-04-30,25.05,25.225,24.755,25.105,-1,-1,-1.0
2015-05-01,25.055,25.385,24.905,24.92,-1,-1,-1.0
2015-05-04,25.03,25.21,24.515,24.735,-1,-1,-1.0
2015-05-05,24.81,24.99,23.855,24.205,-1,-1,-1.0
2015-05-06,22.99,23.795,22.225,22.915,-1,-1,-1.0
2015-05-07,22.9,22.9,21.865,22.115,-1,-1,-1.0
2015-05-08,22.56,22.58,21.905,22.305,-1,-1,-1.0
2015-05-11,22.43,22.96,22.035,22.305,-1,-1,-1.0
2015-05-12,22.425,22.67,22.09,22.295,-1,-1,-1.0
2015-05-13,22.36,22.455,21.925,22.075,-1,-1,-1.0
2015-05-14,22.3,22.36,21.935,22.005,-1,-1,-1.0
2015-05-15,21.84,21.94,20.815,21.325,-1,-1,-1.0
2015-05-18,21.365,22.875,21.21,22.795,-1,-1,-1.0
2015-05-19,23.11,23.975,22.42,22.615,-1,-1,-1.0
2015-05-20,22.615,22.95,21.985,22.075,-1,-1,-1.0
2015-05-21,21.905,22.835,21.875,22.215,-1,-1,-1.0
2015-05-22,22.255,22.59,21.82,21.955,-1,-1,-1.0
2015-05-26,22.335,22.43,21.505,21.605,-1,-1,-1.0
2015-05-27,21.63,21.815,21.255,21.385,-1,-1,-1.0
2015-05-28,21.335,22.62,21.105,22.415,-1,-1,-1.0
2015-05-29,22.405,22.445,21.705,21.865,-1,-1,-1.0
2015-06-01,21.97,21.97,21.27,21.605,-1,-1,-1.0
2015-06-02,21.73,22.395,21.595,21.935,-1,-1,-1.0
2015-06-03,21.98,22.385,21.81,21.925,-1,-1,-1.0
2015-06-04,21.955,22.185,21.585,21.765,-1,-1,-1.0
2015-06-05,21.735,22.045,21.39,21.975,-1,-1,-1.0
2015-06-08,21.98,21.98,21.435,21.535,-1,-1,-1.0
2015-06-09,21.505,21.925,21.48,21.715,-1,-1,-1.0
2015-06-10,21.75,22.475,21.705,21.775,-1,-1,-1.0
2015-06-11,21.835,21.92,21.375,21.48,-1,-1,-1.0
2015-06-12,21.335,21.52,21.165,21.325,-1,-1,-1.0
2015-06-15,21.165,21.165,20.63,20.745,-1,-1,-1.0
2015-06-16,20.715,20.775,20.41,20.565,-1,-1,-1.0
2015-06-17,20.62,20.7,20.395,20.525,-1,-1,-1.0
2015-06-18,20.59,21.085,20.445,20.865,-1,-1,-1.0
2015-06-19,20.87,20.87,20.485,20.625,-1,-1,-1.0
2015-06-22,20.75,20.79,20.455,20.535,-1,-1,-1.0
2015-06-23,20.54,22.05,20.435,21.665,-1,-1,-1.0
2015-06-24,21.6,21.69,20.495,20.515,-1,-1,-1.0
2015-06-25,21.175,21.175,20.405,20.475,-1,-1,-1.0
2015-06-26,20.485,20.545,19.83,20.055,-1,-1,-1.0
2015-06-29,19.475,19.97,19.45,19.585,-1,-1,-1.0
2015-06-30,19.725,19.885,19.455,19.54,-1,-1,-1.0
2015-07-01,19.74,19.765,18.525,18.625,-1,-1,-1.0
2015-07-02,18.65,19.305,18.27,18.955,-1,-1,-1.0
2015-07-06,18.695,18.725,18.195,18.245,-1,-1,-1.0
2015-07-07,18.2,18.435,17.115,18.375,-1,-1,-1.0
2015-07-08,18.175,18.255,17.535,17.635,-1,-1,-1.0
2015-07-09,17.795,17.9,16.345,16.705,-1,-1,-1.0
2015-07-10,16.87,17.135,16.715,16.83,-1,-1,-1.0
2015-07-13,16.885,17.23,16.79,17.165,-1,-1,-1.0
2015-07-14,17.11,17.245,16.905,17.185,-1,-1,-1.0
2015-07-15,17.285,17.285,16.815,16.985,-1,-1,-1.0
2015-07-16,17.165,17.19,16.115,16.335,-1,-1,-1.0
2015-07-17,16.46,16.465,15.705,15.785,-1,-1,-1.0
2015-07-20,15.755,15.755,14.425,14.465,-1,-1,-1.0
2015-07-21,14.42,15.305,14.305,14.975,-1,-1,-1.0
2015-07-22,14.895,14.905,14.435,14.625,-1,-1,-1.0
2015-07-23,14.665,15.145,14.615,14.725,-1,-1,-1.0
2015-07-24,14.84,15.145,14.62,14.775,-1,-1,-1.0
2015-07-27,14.65,14.8,14.145,14.575,-1,-1,-1.0
2015-07-28,14.51,14.815,14.065,14.725,-1,-1,-1.0
2015-07-29,15.04,15.695,14.92,15.215,-1,-1,-1.0
2015-07-30,14.005,14.3,13.535,13.845,-1,-1,-1.0
2015-07-31,13.85,14.095,13.135,13.165,-1,-1,-1.0
2015-08-03,13.13,13.13,12.205,12.355,-1,-1,-1.0
2015-08-04,12.395,12.405,11.715,11.795,-1,-1,-1.0
2015-08-05,11.885,12.275,11.695,11.695,-1,-1,-1.0
2015-08-06,12.095,14.755,11.665,13.605,-1,-1,-1.0
2015-08-07,13.59,14.435,13.225,13.415,-1,-1,-1.0
2015-08-10,13.575,14.785,13.555,14.655,-1,-1,-1.0
2015-08-11,14.47,14.48,13.66,14.025,-1,-1,-1.0
2015-08-12,13.82,13.915,13.465,13.735,-1,-1,-1.0
2015-08-13,13.75,13.975,13.405,13.515,-1,-1,-1.0
2015-08-14,13.66,13.935,13.46,13.575,-1,-1,-1.0
2015-08-17,13.55,13.825,13.325,13.405,-1,-1,-1.0
2015-08-18,13.315,13.315,12.805,13.135,-1,-1,-1.0
2015-08-19,13.065,13.08,12.505,12.575,-1,-1,-1.0
2015-08-20,12.455,12.64,12.085,12.085,-1,-1,-1.0
2015-08-21,12.05,12.565,11.815,12.215,-1,-1,-1.0
2015-08-24,11.245,12.885,11.005,12.255,-1,-1,-1.0
2015-08-25,12.65,12.765,11.835,11.865,-1,-1,-1.0
2015-08-26,12.135,12.27,11.82,12.045,-1,-1,-1.0
2015-08-27,12.22,13.035,12.175,12.885,-1,-1,-1.0
2015-08-28,13.625,14.145,13.305,13.475,-1,-1,-1.0
