date,open,high,low,close,volume,barCount,average
2015-01-02,126.77,128.34,125.89,127.49,-1,-1,-1.0
2015-01-05,126.595,127.32,124.05,124.155,-1,-1,-1.0
2015-01-06,124.46,125.295,122.44,123.65,-1,-1,-1.0
2015-01-07,124.635,126.3,124.44,125.75,-1,-1,-1.0
2015-01-08,126.77,128.765,126.525,127.85,-1,-1,-1.0
2015-01-09,127.91,127.97,126.125,127.16,-1,-1,-1.0
2015-01-12,127.205,127.695,126.535,126.845,-1,-1,-1.0
2015-01-13,126.615,129.48,125.18,126.285,-1,-1,-1.0
2015-01-14,125.885,126.485,124.595,125.825,-1,-1,-1.0
2015-01-15,126.525,127.515,125.485,125.73,-1,-1,-1.0
2015-01-16,125.38,126.365,124.63,125.66,-1,-1,-1.0
2015-01-20,126.2,127.24,124.175,125.795,-1,-1,-1.0
2015-01-21,125.67,126.88,125.24,125.785,-1,-1,-1.0
2015-01-22,126.985,128.43,126.4,128.24,-1,-1,-1.0
2015-01-23,128.54,128.6,127.38,127.715,-1,-1,-1.0
2015-01-26,127.67,127.845,126.09,127.74,-1,-1,-1.0
2015-01-27,125.99,127.31,125.55,125.705,-1,-1,-1.0
2015-01-28,126.755,127.315,124.45,124.61,-1,-1,-1.0
2015-01-29,123.915,127.015,121.935,123.035,-1,-1,-1.0
2015-01-30,122.36,124.625,121.115,123.19,-1,-1,-1.0
2015-02-02,123.645,124.665,121.74,124.405,-1,-1,-1.0
2015-02-03,124.97,126.965,124.72,126.9,-1,-1,-1.0
2015-02-04,126.55,128.115,125.795,127.05,-1,-1,-1.0
2015-02-05,127.395,128.58,126.56,127.805,-1,-1,-1.0
2015-02-06,128.295,129.955,127.825,128.94,-1,-1,-1.0
2015-02-09,128.4,129.545,127.105,127.58,-1,-1,-1.0
2015-02-10,127.575,128.98,127.235,128.72,-1,-1,-1.0
2015-02-11,128.735,129.355,127.5,128.345,-1,-1,-1.0
2015-02-12,129.37,129.62,128.47,129.24,-1,-1,-1.0
2015-02-13,129.22,130.065,128.895,129.415,-1,-1,-1.0
2015-02-17,129.365,130.04,128.74,129.265,-1,-1,-1.0
2015-02-18,128.925,129.585,127.83,129.555,-1,-1,-1.0
2015-02-19,129.34,131.205,128.915,131.2,-1,-1,-1.0
2015-02-20,130.57,132.915,130.06,132.86,-1,-1,-1.0
2015-02-23,130.86,132.225,129.73,131.905,-1,-1,-1.0
2015-02-24,130.655,132.68,130.225,132.415,-1,-1,-1.0
2015-02-25,132.355,132.43,130.77,131.04,-1,-1,-1.0
2015-02-26,130.025,132.435,129.715,130.76,-1,-1,-1.0
2015-02-27,130.86,130.86,129.37,129.435,-1,-1,-1.0
2015-03-02,129.745,131.285,129.37,131.245,-1,-1,-1.0
2015-03-03,130.93,130.95,128.06,128.82,-1,-1,-1.0
2015-03-04,128.575,128.91,127.59,127.935,-1,-1,-1.0
2015-03-05,127.265,128.025,127.015,127.235,-1,-1,-1.0
2015-03-06,126.59,127.015,124.83,125.29,-1,-1,-1.0
2015-03-09,125.41,126.96,125.26,126.29,-1,-1,-1.0
2015-03-10,125.315,125.545,123.835,123.875,-1,-1,-1.0
2015-03-11,126.89,127.145,124.655,125.075,-1,-1,-1.0
2015-03-12,123.065,126.485,123.02,125.645,-1,-1,-1.0
