date,open,high,low,close,volume,barCount,average
2015-01-02,4.785,4.895,4.735,4.75,-1,-1,-1.0
2015-01-05,4.775,4.795,4.46,4.67,-1,-1,-1.0
2015-01-06,4.52,4.715,4.205,4.57,-1,-1,-1.0
2015-01-07,4.615,4.625,4.325,4.585,-1,-1,-1.0
2015-01-08,4.61,4.685,4.43,4.565,-1,-1,-1.0
2015-01-09,4.645,4.785,4.615,4.73,-1,-1,-1.0
2015-01-12,4.73,4.755,4.565,4.565,-1,-1,-1.0
2015-01-13,4.645,4.685,4.37,4.425,-1,-1,-1.0
2015-01-14,4.445,4.52,4.385,4.495,-1,-1,-1.0
2015-01-15,4.495,4.58,4.355,4.435,-1,-1,-1.0
2015-01-16,4.445,4.59,4.44,4.485,-1,-1,-1.0
2015-01-20,4.5,4.545,4.325,4.335,-1,-1,-1.0
2015-01-21,4.31,4.365,4.205,4.305,-1,-1,-1.0
2015-01-22,4.33,4.35,4.155,4.23,-1,-1,-1.0
2015-01-23,4.245,4.395,4.2,4.31,-1,-1,-1.0
2015-01-26,4.295,4.395,4.275,4.295,-1,-1,-1.0
2015-01-27,4.265,4.335,4.155,4.165,-1,-1,-1.0
2015-01-28,4.23,4.23,4.005,4.02,-1,-1,-1.0
2015-01-29,4.055,4.065,3.945,3.995,-1,-1,-1.0
2015-01-30,3.975,4.245,3.945,3.955,-1,-1,-1.0
2015-02-02,3.97,4.075,3.915,3.99,-1,-1,-1.0
2015-02-03,4.02,4.075,3.985,4.075,-1,-1,-1.0
2015-02-04,4.07,4.085,3.99,3.99,-1,-1,-1.0
2015-02-05,4.02,4.06,3.985,3.985,-1,-1,-1.0
2015-02-06,4.01,4.05,3.97,3.985,-1,-1,-1.0
2015-02-09,3.985,4.055,3.98,3.995,-1,-1,-1.0
2015-02-10,4.045,4.075,3.975,3.995,-1,-1,-1.0
2015-02-11,4.01,4.045,3.905,3.915,-1,-1,-1.0
2015-02-12,3.875,4.125,3.455,4.105,-1,-1,-1.0
2015-02-13,4.115,4.255,4.005,4.245,-1,-1,-1.0
2015-02-17,4.26,4.35,4.11,4.255,-1,-1,-1.0
2015-02-18,4.31,4.425,4.225,4.385,-1,-1,-1.0
2015-02-19,4.365,4.535,4.33,4.52,-1,-1,-1.0
2015-02-20,4.505,4.755,4.485,4.675,-1,-1,-1.0
2015-02-23,4.695,4.695,4.495,4.555,-1,-1,-1.0
2015-02-24,4.565,4.585,4.41,4.475,-1,-1,-1.0
2015-02-25,4.835,4.835,4.355,4.605,-1,-1,-1.0
2015-02-26,4.605,4.795,4.575,4.665,-1,-1,-1.0
2015-02-27,4.68,4.775,4.645,4.755,-1,-1,-1.0
2015-03-02,4.74,4.795,4.62,4.745,-1,-1,-1.0
2015-03-03,4.955,4.955,4.5,4.615,-1,-1,-1.0
2015-03-04,4.575,4.625,4.485,4.505,-1,-1,-1.0
2015-03-05,4.575,4.575,4.455,4.465,-1,-1,-1.0
2015-03-06,4.5,4.55,4.39,4.405,-1,-1,-1.0
2015-03-09,4.48,4.52,4.35,4.365,-1,-1,-1.0
2015-03-10,4.385,4.4,4.175,4.185,-1,-1,-1.0
2015-03-11,4.195,4.265,4.165,4.235,-1,-1,-1.0
2015-03-12,4.26,4.335,4.23,4.305,-1,-1,-1.0
2015-03-13,4.31,4.575,4.27,4.565,-1,-1,-1.0
2015-03-16,4.585,4.605,4.39,4.405,-1,-1,-1.0
2015-03-17,4.4,4.505,4.3,4.495,-1,-1,-1.0
2015-03-18,4.49,4.575,4.435,4.57,-1,-1,-1.0
2015-03-19,4.545,4.595,4.445,4.505,-1,-1,-1.0
2015-03-20,4.535,4.555,4.44,4.485,-1,-1,-1.0
2015-03-23,4.49,4.495,4.385,4.385,-1,-1,-1.0
2015-03-24,4.41,4.425,4.305,4.365,-1,-1,-1.0
2015-03-25,4.37,4.38,4.215,4.255,-1,-1,-1.0
2015-03-26,4.25,4.295,4.21,4.27,-1,-1,-1.0
2015-03-27,4.285,4.365,4.255,4.315,-1,-1,-1.0
2015-03-30,4.33,4.36,4.285,4.335,-1,-1,-1.0
2015-03-31,4.32,4.505,4.32,4.455,-1,-1,-1.0
2015-04-01,4.445,4.505,4.355,4.415,-1,-1,-1.0
2015-04-02,4.415,4.535,4.39,4.52,-1,-1,-1.0
2015-04-06,4.56,4.655,4.505,4.645,-1,-1,-1.0
2015-04-07,4.575,4.745,4.575,4.71,-1,-1,-1.0
2015-04-08,4.7,4.96,4.65,4.815,-1,-1,-1.0
2015-04-09,4.835,4.98,4.83,4.945,-1,-1,-1.0
2015-04-10,4.97,5.3,4.775,5.095,-1,-1,-1.0
2015-04-13,4.825,5.075,4.555,5.055,-1,-1,-1.0
2015-04-14,4.835,5.035,4.74,4.995,-1,-1,-1.0
2015-04-15,5.01,5.025,4.81,4.965,-1,-1,-1.0
2015-04-16,4.96,5.045,4.96,5.02,-1,-1,-1.0
2015-04-17,4.955,4.975,4.775,4.905,-1,-1,-1.0
2015-04-20,4.92,4.975,4.89,4.935,-1,-1,-1.0
2015-04-21,4.965,5.275,4.905,5.205,-1,-1,-1.0
2015-04-22,5.225,5.425,5.06,5.305,-1,-1,-1.0
2015-04-23,5.305,5.335,5.07,5.205,-1,-1,-1.0
2015-04-24,5.225,5.265,5.18,5.245,-1,-1,-1.0
2015-04-27,5.53,6.595,5.37,6.205,-1,-1,-1.0
2015-04-28,6.235,6.55,5.995,6.075,-1,-1,-1.0
2015-04-29,6.03,6.06,5.95,6.005,-1,-1,-1.0
2015-04-30,6.05,6.225,5.935,6.105,-1,-1,-1.0
2015-05-01,6.12,6.165,6.085,6.155,-1,-1,-1.0
2015-05-04,6.16,6.18,6.1,6.145,-1,-1,-1.0
2015-05-05,6.065,6.215,6.055,6.205,-1,-1,-1.0
2015-05-06,6.195,6.325,6.03,6.125,-1,-1,-1.0
2015-05-07,6.33,6.5,6.24,6.375,-1,-1,-1.0
2015-05-08,6.46,6.475,6.235,6.385,-1,-1,-1.0
2015-05-11,6.4,6.465,6.355,6.405,-1,-1,-1.0
2015-05-12,6.415,6.445,6.26,6.335,-1,-1,-1.0
2015-05-13,6.375,6.535,6.355,6.445,-1,-1,-1.0
2015-05-14,6.515,6.535,6.425,6.5,-1,-1,-1.0
2015-05-15,6.495,6.89,6.465,6.785,-1,-1,-1.0
2015-05-18,6.79,6.86,6.475,6.715,-1,-1,-1.0
2015-05-19,6.72,6.785,6.505,6.555,-1,-1,-1.0
2015-05-20,6.56,6.6,6.48,6.575,-1,-1,-1.0
2015-05-21,6.575,6.885,6.53,6.735,-1,-1,-1.0
