date,close1,close2,normalizedLogClose1,normalizedLogClose2,alpha,beta,spread
2017-03-20,14.7,9.745,6.340858710882154,-0.5862519996945571,-0.281392797795092,6.66454122210502,-0.48864960162988513
2017-03-21,14.15,9.305,5.343673656823485,-1.3927641445891559,-0.3002213310475553,6.590683571846073,-1.6651474203464538
2017-03-22,13.95,9.515,4.971421454098201,-1.0031868209426416,-0.3548638818964963,6.365262653972887,-1.749835969421797
2017-03-23,13.95,9.675,4.971421454098201,-0.7120943045454824,-0.4245337135863447,6.076660964733499,-1.4075475501676769
2017-03-24,13.95,9.685,4.971421454098201,-0.6940611936138865,-0.4781416837077284,5.857747956249579,-1.218186089862117
2017-03-27,13.6,9.705,4.306950388790281,-0.6580507634542071,-0.5191133700486226,5.689475675129179,-1.72412823581868
2017-03-28,13.9,9.735,4.877524492693404,-0.6041740236809241,-0.5718545824784179,5.4742405757398505,-0.9422157671028071
2017-03-29,14.2,9.745,5.435914583698014,-0.5862519996945571,-0.6012548045498513,5.34021581529575,-0.2567880630910464
2017-03-30,13.65,9.745,4.402914810816403,-0.5862519996945571,-0.608374374464751,5.304306493586343,-1.2580523763628255
2017-03-31,14.1,9.745,5.25110621271294,-0.5862519996945571,-0.6425867556340531,5.148544978565543,-0.27415653632030423
2017-04-03,13.95,9.8,4.971421454098201,-0.4880084310243461,-0.6486163213817853,5.122578537846742,-0.4676873170828486
2017-04-04,13.35,10.295,3.821773657973594,0.37215509140963055,-0.659574493856008,5.071706102226733,-1.0044684382006954
2017-04-05,13.35,10.435,3.821773657973594,0.6079374485271707,-0.686040257511195,4.998598880750896,-0.7597556590390226
2017-04-06,12.95,10.635,3.026266668655115,0.9393389507285484,-0.7040506818402321,4.931000459650686,-1.2433915622560479
2017-04-07,13.05,11.235,3.22742362713551,1.897387310667362,-0.7331044502357544,4.825410649473836,-0.2070039410672333
2017-04-10,13.35,10.575,3.821773657973594,0.8405774435539886,-0.7417126202347119,4.761887122633197,-0.3166465664909781
2017-04-11,13.55,10.865,4.210632505848479,1.3128314741064664,-0.7535731160739676,4.682327183972363,0.5176198266985068
2017-04-12,13.15,10.825,3.4270450213438015,1.2484476304237637,-0.7449991853334985,4.687619192741165,-0.3304817038001229
2017-04-13,12.75,10.765,2.619250270665538,1.151424407996304,-0.7497447379559157,4.622724259029589,-1.1401995973148162
2017-04-17,12.45,10.765,1.9965952437963026,1.151424407996304,-0.7683790747450249,4.522706718440299,-1.6413810533889581
2017-04-18,13.85,10.765,4.7832891631291,1.151424407996304,-0.7920357220067467,4.4026011401004315,1.2926572853522122
2017-04-19,13.25,10.895,3.625154117741729,1.360963994940703,-0.7729332444110275,4.452775343926594,0.224313089951246
2017-04-20,13.45,11.185,4.016925874532878,1.819527904917568,-0.7648097028491463,4.455548649083798,0.9529698217348148
2017-04-21,14.05,11.185,5.158209931520847,1.819527904917568,-0.7422854697411341,4.490180866422888,2.018638190706798
2017-04-24,14.25,11.415,5.527831288719665,2.174840301230728,-0.7064742066025949,4.575419694142875,2.488880170876117
2017-04-25,14.25,11.125,5.527831288719665,1.725635882068949,-0.6722529583722617,4.686054614934614,2.0018405005792292
2017-04-26,14.75,11.385,6.429654299273597,2.1289033014853045,-0.6492789340257143,4.764798582807168,3.0471077826986317
2017-04-27,14.05,11.315,5.158209931520847,2.0212445031371358,-0.6052133015912681,4.8807246487667015,1.5007693418209742
2017-04-28,13.7,11.235,4.498528356658836,1.897387310667362,-0.5794058439446068,4.9272384833288445,0.670647169357002
2017-05-01,14.15,10.985,5.343673656823485,1.5045703336261655,-0.5643534174480678,4.940727134915566,1.2520559314808253
2017-05-02,13.35,11.195,3.821773657973594,1.8351275930239908,-0.5437801969868817,4.970763075351455,-0.15108337334721256
2017-05-03,13.6,11.135,4.306950388790281,1.7413196655403242,-0.5309430900576388,4.953616677556264,0.27787535523413176
2017-05-04,13.3,11.185,3.7236486810939238,1.819527904917568,-0.5164299505927492,4.951946549085715,-0.2886391619530828
2017-05-05,13.45,11.415,4.016925874532878,2.174840301230728,-0.5059842576925957,4.932564395157899,0.18479643479315033
2017-05-08,13.65,11.5,4.402914810816403,2.3043424649457425,-0.48599685140585935,4.9224597234458205,0.6003582698950307
2017-05-09,13.85,11.995,4.7832891631291,3.039990345159506,-0.47018375506042065,4.9299332967876826,1.2827099421759387
2017-05-10,13.8,12.055,4.688713017888014,3.127089319189616,-0.4462662226599333,4.954267737566577,1.1299596187164083
2017-05-11,13.25,12.175,3.625154117741729,3.2999942392060007,-0.42348790223106125,4.9698148267321764,0.05284692874548913
2017-05-12,12.95,12.075,3.026266668655115,3.156026001869574,-0.4024769185966903,4.944723497248164,-0.6482292083495507
2017-05-15,13.2,12.09,3.526287173302375,3.1776970783082326,-0.3969494138930732,4.915159222577002,-0.1274870565104429
2017-05-16,13.05,11.985,3.22742362713551,3.0254315037573223,-0.3759551755464985,4.877487748521968,-0.5126374892874672
2017-05-17,12.75,11.695,2.619250270665538,2.5978548524206952,-0.3714698066535367,4.854262229584464,-1.2699873191762578
2017-05-18,12.75,11.435,2.619250270665538,2.2053979454969292,-0.3679334912577332,4.81059559024561,-1.3799055538807545
2017-05-19,12.75,11.415,2.619250270665538,2.174840301230728,-0.36275551637429104,4.766642935119759,-1.3584573479496491
2017-05-22,12.95,11.485,3.026266668655115,2.2815588421820516,-0.35439480871609097,4.719563837585946,-0.8847245594812172
2017-05-23,12.55,11.46,2.2057985647935046,2.2435199301380804,-0.32803548512747,4.658680394711972,-1.7169276812424745
2017-05-24,12.65,11.485,2.4133415244729686,2.2815588421820516,-0.33649376444858914,4.629368884856261,-1.4482970367664891
2017-05-25,12.65,11.865,2.4133415244729686,2.8497716583817336,-0.3741018367719845,4.65018364060127,-1.1707373043469502
2017-05-26,12.65,11.915,2.4133415244729686,2.923178199818101,-0.4048489886323883,4.667341052344277,-1.070553790082705
2017-05-30,12.85,11.815,2.823550338349695,2.7760551221853844,-0.4477952637005278,4.708920092366855,-0.642265418530954
2017-05-31,13.05,11.875,3.22742362713551,2.8644776826966334,-0.41777108213094294,4.639271941293074,-0.21515237291745493
2017-06-01,13.45,12.035,4.016925874532878,3.0981045888617307,-0.3970984478825993,4.591819551529836,0.6553588466179932
2017-06-02,13.25,11.975,3.625154117741729,3.010860509731517,-0.3932445521059681,4.604018866861338,0.20513974348330777
2017-06-05,13.1,11.995,3.327424803131724,3.039990345159506,-0.353935594524037,4.518655032781469,-0.11526943948838309
2017-06-06,13.05,11.905,3.22742362713551,2.908521566018889,-0.34376717177292915,4.493576425390977,-0.26629856546458264
2017-06-07,14.05,11.815,5.158209931520847,2.7760551221853844,-0.34330012214573924,4.485106050629036,1.6261239434213586
2017-06-08,13.85,10.75,4.7832891631291,1.1270841068236601,-0.3120654693455565,4.4566721808945235,0.6783410130224201
2017-06-09,12.15,10.525,1.358752020969296,0.7578471947233082,-0.30771604028506766,4.456164751324355,-2.864210992453656
2017-06-12,11.65,10.405,0.2598392545024886,0.5576800726521103,-0.272071547705381,4.342801191768825,-3.9312330567754277
2017-06-13,11.55,10.345,0.034404447551902334,0.45672914168048434,-0.16706015829278206,4.0661012430555665,-3.955395552797596
2017-06-14,11.45,10.505,-0.192990686666253,0.724644997686645,-0.0026374856432937466,3.6585569806142146,-3.8496364265025846
2017-06-15,11.15,10.645,-0.8872865746363453,0.9557450138058854,0.12893279756749576,3.3212479420123806,-4.331761395039903
2017-06-16,11.25,10.565,-0.6538004194496091,0.8240627310361428,0.34401372279897724,2.7859665544598964,-3.7232558618331413
2017-06-19,9.8505,10.605,-4.12775767278209,0.890028042713332,0.6034261766034681,2.1639407943225066,-6.828764685988971
2017-06-20,9.703,10.83,-4.52228947762991,1.2565086094768958,0.8628837642174877,1.4972155438957806,-7.103725900242795
2017-06-21,9.8515,10.725,-4.125103091960073,1.0864413647630737,1.0746107665728872,0.9089333765942609,-6.201538056378874
2017-06-22,9.781,10.725,-4.3129143598310025,1.0864413647630737,1.2631137063073696,0.3965231989175432,-6.081736537680069
2017-06-23,9.745,10.885,-4.409340764652567,1.3449345633006966,1.4109302744058663,-0.018064979947233495,-6.2888846771611195
2017-06-26,10.05,11.0,-3.603433684011885,1.5283902825067839,1.6073835473322142,-0.5764090561874031,-5.483734021828321
2017-06-27,10.35,10.905,-2.8342524777776883,1.376978720678065,1.7274441951665647,-0.9699661017479141,-4.24294027393298
2017-06-28,10.55,10.995,-2.333753455409803,1.5204539105449546,1.8471258587113728,-1.3308177343438847,-3.8114054562123325
2017-06-29,10.45,10.875,-2.5828055822363396,1.3288903987251282,1.9424760419659988,-1.6280110592729393,-3.536132284885605
2017-06-30,10.25,10.785,-3.0881406434825567,1.1838254378638005,2.044650705686801,-1.9254046061799222,-3.58324555424084
2017-07-03,10.2,10.695,-3.216015106875421,1.0375448346703238,2.2361572639878124,-2.4580912150504424,-3.078037310586057
2017-07-05,9.95,10.485,-3.86493861978595,0.6913795282019369,2.3747652305998233,-2.8499453700339332,-2.656857314474487
2017-07-06,9.5495,10.395,-4.939290113650881,0.5408954080614575,2.477728853631947,-3.1514527481865784,-3.1280295248152026
2017-07-07,9.8255,10.725,-4.194209923563159,1.0864413647630737,2.603523067569362,-3.5277404658711795,-3.4950446124141816
2017-07-10,10.5,10.475,-2.4579830270753615,0.6747229908414133,2.654966176271819,-3.758518691192769,-0.49083105491950496
2017-07-11,9.847,10.245,-4.137050828335466,0.2871692865936425,2.6892375238600614,-3.9232366656669226,-0.9860805838762916
2017-07-12,9.908,10.485,-3.975555319877839,0.6913795282019369,2.695836145240417,-4.043438351044941,-1.795962891038946
2017-07-13,10.1,10.575,-3.4736553746966563,0.8405774435539886,2.7260911285386378,-4.2055050516622074,-1.5596410347566643
2017-07-14,9.75,10.645,-4.3959269271411126,0.9557450138058854,2.752901387290195,-4.351926620557949,-2.675072080985072
2017-07-17,10.3,10.775,-2.960888442714035,1.1676324405714738,2.838558119529721,-4.664264222246697,-1.6110167652777996
2017-07-18,10.25,10.735,-3.0881406434825567,1.1027098187172404,2.856803270581284,-4.790851043501437,-1.447514616594626
2017-07-19,10.45,10.715,-2.5828055822363396,1.0701577350101068,2.8806985556902784,-4.940366411109137,-0.7252410127315976
2017-07-20,10.45,10.695,-2.5828055822363396,1.0375448346703238,2.8869915877147045,-5.03120286195187,-0.5469859298545376
2017-07-21,10.3,10.465,-2.960888442714035,0.6580505446557906,2.869399225236233,-5.0644114772940565,0.2153133115784147
2017-07-24,10.05,10.4,-3.603433684011885,0.5492897577444357,2.8289864214865315,-5.046239393496339,-0.11112755663618046
2017-07-25,10.15,10.585,-3.3445179485325407,0.8570765467003955,2.795672055520196,-5.016784322784858,-0.7238385767997286
2017-07-26,9.85,10.415,-4.129085064252392,0.5744486136431703,2.7757778171602117,-5.0171108612700355,-0.7065159218315049
2017-07-27,9.897,10.425,-4.004603849217487,0.5912010619820584,2.8122663157594845,-5.077732760990777,-0.5894859206800875
2017-07-28,9.627,10.55,-4.7279212614525346,0.7992613299954306,2.855329754327225,-5.139368860603048,-1.8707070578685911
2017-07-31,9.682,10.37,-4.578947306217166,0.49886300193696925,2.9043751028347895,-5.239446294977326,-0.7883862937909969
2017-08-01,9.6,10.43,-4.801365678865836,0.5995712610536476,2.9369279216950606,-5.294620442715285,-1.267642813784927
2017-08-02,9.4305,10.175,-5.267206191608815,0.16748972983846563,2.9541790175282054,-5.348266708581488,-0.4137341285675893
2017-08-03,9.3005,10.13,-5.6301970004788275,0.09011730645802335,2.9338919198361157,-5.3569553496136475,-0.5376360881197702
2017-08-04,9.304,10.11,-5.620357879204629,0.055619173037341624,2.914697959187984,-5.373013335997857,-0.40945763335043495
2017-08-07,9.0005,9.965,-6.487613044252485,-0.1965523082426257,2.881619347207547,-5.3729214163546075,-0.5483026937276261
2017-08-08,8.701,9.985,-7.372595112369489,-0.16155269786219306,2.8722250561548224,-5.393508991226167,-1.5150704144541223
2017-08-09,8.65,9.59,-7.52632318558579,-0.8661325982149485,2.8870582493076506,-5.464018269876787,0.4382703469617333
2017-08-10,8.5085,9.505,-7.957636865690144,-1.0215422903830063,2.8812591777861822,-5.442522478530832,0.42821371250344153
