date,close1,close2,normalizedLogClose1,normalizedLogClose2,alpha,beta,spread
2017-03-20,23.525,2.44,-1.5037323215566696,-0.7694593068905766,-0.25663046800448935,-2.397440710575295,0.6962416869808867
2017-03-21,22.565,2.415,-2.520477292847993,-0.8561823432960172,-0.26597362104985933,-2.3599995822379043,-0.3881996287354843
2017-03-22,22.31,2.41,-2.7978253226299,-0.8736346446868152,-0.2492686963431113,-2.3756849172824763,-0.6399101743086835
2017-03-23,22.685,2.41,-2.3910432929755934,-0.8736346446868152,-0.22275912547662607,-2.3998301841490814,-0.18582319826302962
2017-03-24,22.475,2.43,-2.6180053106017476,-0.8040414187671299,-0.20567997857474674,-2.40303463685654,-0.3803458955304402
2017-03-27,23.12,2.42,-1.9275172734104065,-0.8387661376939396,-0.17924404548646272,-2.4100461567337743,0.3321850475860506
2017-03-28,23.485,2.385,-1.5452616144563982,-0.961442868975616,-0.1705412912059502,-2.3926375756989104,0.6834102529466575
2017-03-29,24.275,2.36,-0.7378647135817633,-1.050176381366082,-0.17072518018063954,-2.3657027934264905,1.4485465279145509
2017-03-30,23.675,2.36,-1.3486238871972405,-1.050176381366082,-0.18458380295001814,-2.311303830299245,0.7688343928611645
2017-03-31,24.18,2.395,-0.833555529031687,-0.9262096275872853,-0.1816209673000354,-2.2835689925646436,1.2817943750479484
2017-04-03,23.635,2.36,-1.3898898363255339,-1.050176381366082,-0.1620932745974971,-2.2330425167017585,0.6729261518156464
2017-04-04,23.275,2.475,-1.7644575029632725,-0.6495282321461594,-0.13725225643410888,-2.1954554923915115,0.341848773948521
2017-04-05,22.815,2.48,-2.2515935143723165,-0.6325338118334011,-0.09105029718042289,-2.158012867275847,-0.1511730386405663
2017-04-06,23.125,2.56,-1.9222402391481321,-0.3651865190606773,-0.04376567243467587,-2.1366379269130498,0.1984150541941485
2017-04-07,23.27,2.61,-1.7697005247582376,-0.20230460500313172,0.006013739899770561,-2.1018619138333783,0.3333779963501553
2017-04-10,23.005,2.665,-2.0492050771142765,-0.026700030006106098,0.03267357789604944,-2.075330159003517,0.026997467399472175
2017-04-11,23.03,2.63,-2.0226995408377313,-0.13802389280433883,0.051422882177716345,-2.0626804310602203,0.04707847659987641
2017-04-12,22.705,2.54,-2.3695375459563284,-0.4312318176793724,0.0717538749156319,-2.046796445386999,-0.291798546663923
2017-04-13,22.515,2.51,-2.574611398566313,-0.5312813004516996,0.09497251809996314,-2.039508104522893,-0.48464617112009867
2017-04-17,22.655,2.51,-2.4233374902567215,-0.5312813004516996,0.12370190932458186,-2.030847040761903,-0.3267699382404965
2017-04-18,23.145,2.435,-1.9011435057393606,-0.786732610192211,0.1421833257939243,-2.0222344253602205,0.23295117864852344
2017-04-19,23.045,2.4,-2.0068100265373987,-0.9086481354936576,0.16482657752274768,-1.9916466163006126,0.13460595210905946
2017-04-20,23.365,2.445,-1.6702752232596434,-0.7522213634975977,0.19631038319260846,-1.9567563539361157,0.4341499947903522
2017-04-21,23.19,2.41,-1.8537424325311989,-0.8736346446868152,0.21830003967107653,-1.9275844204685604,0.26455646553052015
2017-04-24,23.455,2.35,-1.5764550292499149,-1.0859332606004068,0.23916521673198884,-1.8986370943281683,0.581899528706225
2017-04-25,23.555,2.385,-1.4726316654559086,-0.961442868975616,0.25504078578205813,-1.8655933045887567,0.6381687839209456
