date,close1,close2,normalizedLogClose1,normalizedLogClose2,alpha,beta,spread
2016-03-18,150.05,26.405,-1.5467200479359147,1.3837796846535377,0.6377665921887431,-2.011921307736293,-0.41732719402112206
2016-03-21,149.76,25.805,-1.6000291009933374,1.0007230771746616,0.6176568743940101,-2.019505625465991,-0.19862696350900366
2016-03-22,151.5,25.945,-1.2817108389313914,1.0908936901769066,0.5881249318932558,-2.027319200896445,0.10402658472697812
2016-03-23,148.525,25.645,-1.8282140389331607,0.8970699797063704,0.5700119069800452,-2.0330341899940128,-0.30652041876612657
2016-03-24,149.195,25.365,-1.704186971614807,0.7141111596359316,0.5613072072458121,-2.0411846316531346,-0.06383808063998542
2016-03-28,150.855,25.455,-1.399279661202467,0.7731386859974338,0.5605987794417984,-2.042405704945888,0.2097054400340237
2016-03-29,152.02,25.665,-1.187290532800754,0.9100619280186215,0.5629442164322439,-2.0388728197514228,0.3392681879774089
2016-03-30,152.035,25.515,-1.1845716652027007,0.8123745389729631,0.5712809985795697,-2.0315916997768255,0.382925896729033
2016-03-31,151.505,25.505,-1.2808014091783693,0.8058416416515476,0.5855711688983813,-2.0144918079988376,0.26181276677158105
2016-04-01,152.705,25.555,-1.063401698532232,0.8384805491729127,0.6012843140160831,-2.0026751143867623,0.4351082140292668
2016-04-04,152.545,25.175,-1.0922894207294362,0.5888066531290813,0.6175907663906453,-1.9853135227614036,0.5293825498700673
2016-04-05,150.555,25.225,-1.4541342154538692,0.6218729751942345,0.6364614106131465,-1.9617122321274332,0.11177986565924725
2016-04-06,151.8,25.475,-1.2271981085354402,0.786227570120883,0.6578895985652706,-1.93623907971401,0.19179003069079403
2016-04-07,148.075,24.945,-1.9118302818024202,0.435850799054846,0.6832005676197266,-1.9082679026684208,-0.30133589244578163
2016-04-08,148.43,24.915,-1.8458452411760506,0.4157961385679393,0.7098955758397354,-1.8969142081432082,-0.24410287225346794
2016-04-11,146.555,24.895,-2.1961581470728118,0.402412945033201,0.7462551976781566,-1.8808983656680995,-0.6155625332487129
2016-04-12,149.27,23.055,-1.6903380227555467,-0.8772299699830336,0.7891197430171271,-1.8755683160136076,0.8774697817379945
2016-04-13,152.525,23.815,-1.0959025162508644,-0.3367208988324505,0.8101703125432641,-1.83633628044249,1.0132350400385608
2016-04-14,153.195,23.575,-0.9751209669170966,-0.5055217091214778,0.834132873278228,-1.8398634196532726,1.286414728470195
2016-04-15,153.955,23.655,-0.8387528296933543,-0.44906458681196143,0.8250061962090975,-1.82903825520342,1.360766492128012
2016-04-18,154.45,23.595,-0.7502956454959092,-0.49138948791970516,0.8030462697180054,-1.8031586088788392,1.44747145863549
2016-04-19,154.825,23.455,-0.683471161461949,-0.5905676305516407,0.7726362549453284,-1.7607245398711422,1.533547340770549
2016-04-20,157.595,23.265,-0.19481737244344596,-0.7261176056612421,0.7350973850018604,-1.7127867647894641,2.0517365454714094
2016-04-21,154.285,23.395,-0.7797498344320442,-0.6332538972704087,0.6822575940438619,-1.6567871915630272,1.309079637501591
2016-04-22,155.045,23.755,-0.6443427541370441,-0.3787610830436685,0.6354634209398553,-1.6113087492065823,1.2076548086193524
2016-04-25,152.19,23.545,-1.156492396996617,-0.5267425365051461,0.5727716781810264,-1.5600310136174005,0.7052418232241666
2016-04-26,152.645,23.565,-1.0742310458057962,-0.5125923162931021,0.4727770798620575,-1.4966353985844403,0.6647462512354251
2016-04-27,153.045,23.815,-1.0021156558201625,-0.3367208988324505,0.3570162748067768,-1.4309942018718758,0.5490933870024644
2016-04-28,151.08,23.395,-1.3582102866742,-0.6332538972704087,0.14995570791745946,-1.321757030943152,0.058506780725626095
2016-04-29,150.795,23.405,-1.4102418398566499,-0.6261319224382955,-0.03791603967225351,-1.2290979049482122,-0.20488437771967227
2016-05-02,152.25,23.355,-1.1456306797773317,-0.6617722714655986,-0.10177860688383156,-1.1873516954932457,-0.02563324414820345
2016-05-03,148.765,22.705,-1.7837222381220734,-1.1321692639676135,-0.1332096482778125,-1.1625229730705935,-0.7720151344955557
2016-05-04,149.045,22.525,-1.7319057671004061,-1.264815365682856,-0.1057045848808347,-1.1659582146801422,-0.6996443356006714
2016-05-05,148.895,22.335,-1.75965247303792,-1.405985624093516,-0.0637630942239312,-1.177601282692158,-0.6717011841723295
2016-05-06,150.515,22.675,-1.4614564133189982,-1.1542037592712224,-0.022143457363259497,-1.1946803518442348,-0.2923341232066996
2016-05-09,151.92,22.705,-1.2054231755742388,-1.1321692639676135,-0.008744163059797028,-1.1939950925759337,-0.021327955653728248
2016-05-10,152.55,23.155,-1.0913862208660907,-0.8051007907207546,-0.005004026312456965,-1.18694266817673,0.09152770176969294
2016-05-11,151.41,22.855,-1.2980857089161695,-1.0224316801023985,-0.007357105282192931,-1.1840031285500692,-0.12160471788046312
2016-05-12,151.62,22.755,-1.259892804356484,-1.0955097224506098,-0.0025758216686240683,-1.1826580107387206,-0.08005663129904006
2016-05-13,150.3,22.745,-1.5008465959758381,-1.1028351822843871,0.0016744954064400464,-1.1790299198378351,-0.3199699836912073
2016-05-16,152.035,23.015,-1.1845716652027007,-0.9061692798007049,0.007167214917423198,-1.1950838212594903,0.017006866036687773
2016-05-17,150.425,22.595,-1.4779384757534269,-1.2131052417602388,0.002326801030502885,-1.2023133065674148,-0.272802514659376
2016-05-18,151.44,22.495,-1.2926263376792013,-1.2870260586907765,0.006500954831077977,-1.2164139780118748,-0.06784546139335745
2016-05-19,152.615,22.365,-1.079647315801981,-1.383615928314026,-0.0017035173574513097,-1.2296804461895428,0.14767611663763258
2016-05-20,155.435,22.745,-0.5751150139835788,-1.1028351822843871,-0.023410778844259024,-1.2480016087520465,0.6470683642143398
2016-05-23,156.27,22.495,-0.4274788696166555,-1.2870260586907765,-0.05558035531924984,-1.2602532489738345,0.761241013710012
2016-05-24,159.69,22.905,0.16908907254436997,-0.9860124766806204,-0.09919457047672242,-1.275202204240197,1.3464841926755435
2016-05-25,158.0,23.055,-0.1240921866900196,-0.8772299699830336,-0.12661932070473456,-1.2547149183867157,1.0195484687956098
2016-05-26,156.9,22.985,-0.3166099202119378,-0.9279067883436972,-0.16815717869661093,-1.2565801966372068,0.7839360888039595
2016-05-27,159.6,23.025,0.1535542551291703,-0.8989297397852417,-0.20659101621048442,-1.2650192834425282,1.2328627301276391
2016-05-31,159.07,23.415,0.06189337166174746,-0.619012989885139,-0.20400392642884663,-1.2269423822137966,1.1625546734285157
2016-06-01,158.49,23.235,-0.038765401384827876,-0.7476213774880198,-0.20897079469011723,-1.203360748802841,1.0083643140370215
2016-06-02,160.26,23.465,0.2672733955167589,-0.5834638704894674,-0.22361780244208593,-1.190172658876268,1.3269731458698184
2016-06-03,159.015,23.345,0.05236390810530244,-0.6689094967796146,-0.22934683909151496,-1.1659654970668623,1.0649171264474642
2016-06-06,160.065,23.325,0.23372337582838904,-0.6831931238408586,-0.2285031194859976,-1.1411989855144098,1.2188106013337792
2016-06-07,159.845,23.475,0.1958229680514946,-0.5763631371679312,-0.24525177895586125,-1.127443870858929,1.1819127541954073
2016-06-08,159.675,23.575,0.16650054441052808,-0.5055217091214778,-0.22313593924991182,-1.0848178092211054,1.1385182922555919
2016-06-09,159.97,23.455,0.21736368505330453,-0.5905676305516407,-0.1992399633639197,-1.0420072163107839,1.1417062282890627
2016-06-10,159.16,22.945,0.07747993437858122,-0.9569343085994203,-0.1901776827811698,-1.01132818094147,0.9068205659368127
2016-06-13,157.99,23.025,-0.12583630367079143,-0.8989297397852417,-0.20778979543133708,-1.003823508429725,0.691198778021813
2016-06-14,158.385,22.935,-0.05702748334078126,-0.9641990954858314,-0.21834171682511588,-0.9966339123948043,0.7290815431844226
2016-06-15,158.48,22.945,-0.04050412594788601,-0.9569343085994203,-0.22361812563383426,-0.9838780595254955,0.729386077133898
2016-06-16,158.225,22.975,-0.08487871085658985,-0.9351589298217251,-0.2503674076759751,-0.989814696374198,0.6708026684931038
2016-06-17,155.82,23.185,-0.5069449716799032,-0.7835227719269574,-0.26787732591296537,-0.9900007159834481,0.2731677593678373
2016-06-20,158.0,23.215,-0.1240921866900196,-0.7619726557514426,-0.23163174551831858,-0.9527466990774534,0.6521574560984982
2016-06-21,158.28,23.215,-0.07530167600516803,-0.7619726557514426,-0.2150272071665964,-0.9258965483224924,0.6867500202137773
2016-06-22,158.165,23.015,-0.09533018273327004,-0.9061692798007049,-0.055174891979921856,-0.7711944626119791,0.6258664877501816
2016-06-23,162.765,24.035,0.6946682115445935,-0.18347456978124085,0.17030361746936057,-0.5578179847626701,1.2837325792546435
2016-06-24,155.27,22.445,-0.604382450974463,-1.3241097875070809,0.8379849084163549,0.04353084594780353,0.4616707220950538
2016-06-27,151.275,21.245,-1.322666273116747,-2.239812979137847,0.7756293843398082,0.020290662493694288,0.39430782643455875
2016-06-28,152.94,21.515,-1.0210276849560114,-2.0293488335240526,0.7601728763213913,0.031028164458869273,0.49060009042455865
2016-06-29,157.295,22.065,-0.2473236785804238,-1.6086756735014183,0.7172335442351141,0.014248134813639832,0.8922243414361677
2016-06-30,161.465,22.495,0.47369408167601185,-1.2870260586907765,0.6687623129414477,-0.002556205537349518,1.3369648110393206
